model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std,tn_cv_mean,tn_cv_std,tn_test_mean,tn_test_std,fp_cv_mean,fp_cv_std,fp_test_mean,fp_test_std,fn_cv_mean,fn_cv_std,fn_test_mean,fn_test_std,tp_cv_mean,tp_cv_std,tp_test_mean,tp_test_std,specificity_cv_mean,specificity_cv_std,specificity_test_mean,specificity_test_std,npv_cv_mean,npv_cv_std,npv_test_mean,npv_test_std,fpr_cv_mean,fpr_cv_std,fpr_test_mean,fpr_test_std,fnr_cv_mean,fnr_cv_std,fnr_test_mean,fnr_test_std,X_transfromation,Pair,Target,X_Processing
logistic_regression,binary,"[0, 1]",2,0.900890052356021,0.006595150152273834,0.9084249084249084,0.014447081277410548,0.9074980012327989,0.006621835497477543,0.9148803973857735,0.013669995570483283,0.8851428571428572,0.01344773296113147,0.8959999999999999,0.02136109305012963,0.9319437348820443,0.009205247958822788,0.9350723963895421,0.019756354634461168,0.35167539267015707,0.034551492059326935,0.3201465201465201,0.0571970981205585,67.16999999999999,6.599334983331442,87.4,15.614807786912467,-0.35167539267015707,0.034551492059326935,-0.3201465201465201,0.0571970981205585,0.07988372093023255,0.011997360645583205,0.07642276422764228,0.02548002010524262,0.5742857142857143,0.06723866480565749,0.52,0.10680546525064812,0.9533200442967885,0.008875177827767266,0.9577777777777777,0.007587860796194621,0.8686483409420335,0.012357752881913259,0.879777755288601,0.021078585996315978,0.9201162790697675,0.01199736064558322,0.9235772357723576,0.025480020105242605,0.8931348848424697,0.0067454863653779425,0.9008413574436875,0.015596565609667115,86.0,0.0,123.0,0.0,0.9319437348820443,0.009205247958822788,0.9350723963895421,0.019756354634461168,0.8851428571428572,0.01344773296113147,0.8959999999999999,0.02136109305012963,0.9074980012327989,0.006621835497477543,0.9148803973857735,0.013669995570483283,105.0,0.0,150.0,0.0,79.13000000000001,1.031773015520157,113.6,3.1340424729448424,6.87,1.0317730155201557,9.4,3.134042472944842,12.059999999999999,1.412011960918808,15.6,3.204163957519444,92.94,1.4120119609188078,134.4,3.2041639575194445,0.9201162790697675,0.01199736064558322,0.9235772357723576,0.025480020105242605,0.8686483409420335,0.012357752881913259,0.879777755288601,0.021078585996315978,0.07988372093023255,0.011997360645583205,0.07642276422764228,0.02548002010524262,0.11485714285714285,0.013447732961131501,0.10400000000000001,0.02136109305012963,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
knn,binary,"[0, 1]",2,0.6015706806282722,0.00917517586603483,0.6234432234432233,0.01725028865684919,0.43208833987095224,0.02205396797894246,0.4783938232814312,0.03772983022435159,0.2779047619047619,0.01794030020312316,0.31533333333333335,0.03190262963734773,0.9910690636104798,0.0057785202304435285,0.998076923076923,0.006081303192631513,1.9862827225130886,0.048604889057193096,1.8813186813186813,0.08733701476407743,379.38,9.283533809923899,513.6,23.84300503059312,-1.9862827225130886,0.048604889057193096,-1.8813186813186813,0.08733701476407743,0.0032558139534883722,0.0021788324531093325,0.0008130081300813009,0.0025709574472913654,3.61047619047619,0.08970150101561566,3.4233333333333333,0.15951314818673862,0.7814075304540421,0.012355569675221646,0.785249322493225,0.031815618255874305,0.5310939524577752,0.005713225825675512,0.5449850876041697,0.011145599808323787,0.9967441860465115,0.0021788324531093455,0.9991869918699188,0.0025709574472913797,0.6928160815325064,0.004547864257117905,0.705221226478149,0.0092882311786523,86.0,0.0,123.0,0.0,0.9910690636104798,0.0057785202304435285,0.998076923076923,0.006081303192631513,0.2779047619047619,0.01794030020312316,0.31533333333333335,0.03190262963734773,0.43208833987095224,0.02205396797894246,0.4783938232814312,0.03772983022435159,105.0,0.0,150.0,0.0,85.72,0.18737959096740392,122.9,0.31622776601683794,0.27999999999999997,0.18737959096740261,0.1,0.31622776601683794,75.82000000000001,1.8837315213279306,102.7,4.78539444560216,29.18,1.883731521327932,47.3,4.78539444560216,0.9967441860465115,0.0021788324531093455,0.9991869918699188,0.0025709574472913797,0.5310939524577752,0.005713225825675512,0.5449850876041697,0.011145599808323787,0.0032558139534883722,0.0021788324531093325,0.0008130081300813009,0.0025709574472913654,0.7220952380952381,0.017940300203123167,0.6846666666666665,0.03190262963734773,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
gaussian_nb,binary,"[0, 1]",2,0.9048691099476439,0.007383869700655423,0.9194139194139195,0.0089724899003047,0.9124856647960982,0.006860845214519121,0.9259224461693284,0.008694858725372123,0.9024761904761904,0.010588146369285545,0.9173333333333333,0.022487307805641794,0.9235514604610042,0.010101525666546889,0.9353649271882905,0.017989271340564113,0.3095811518324607,0.028393777124154772,0.2622710622710622,0.05455566812934174,59.13000000000001,5.42321143071356,71.6,14.893697399310295,-0.3095811518324607,0.028393777124154772,-0.2622710622710622,0.05455566812934174,0.0922093023255814,0.013326233011202154,0.07804878048780488,0.024299741757680102,0.48761904761904756,0.052940731846427794,0.4133333333333334,0.11243653902820903,0.9356129568106313,0.005798924747762213,0.94839837398374,0.009244467441088913,0.8849375042256504,0.010725141998925014,0.902261413345736,0.021741141240634657,0.9077906976744187,0.01332623301120222,0.921951219512195,0.02429974175768008,0.8956778598332391,0.00816142819364159,0.9115639273290747,0.009731997981424509,86.0,0.0,123.0,0.0,0.9235514604610042,0.010101525666546889,0.9353649271882905,0.017989271340564113,0.9024761904761904,0.010588146369285545,0.9173333333333333,0.022487307805641794,0.9124856647960982,0.006860845214519121,0.9259224461693284,0.008694858725372123,105.0,0.0,150.0,0.0,78.07,1.146056038963388,113.4,2.988868236194653,7.93,1.1460560389633854,9.6,2.9888682361946524,10.239999999999998,1.111755368774984,12.4,3.3730961708462712,94.76,1.1117553687749824,137.6,3.3730961708462712,0.9077906976744187,0.01332623301120222,0.921951219512195,0.02429974175768008,0.8849375042256504,0.010725141998925014,0.902261413345736,0.021741141240634657,0.0922093023255814,0.013326233011202154,0.07804878048780488,0.024299741757680102,0.09752380952380951,0.010588146369285555,0.08266666666666665,0.02248730780564181,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
decision_tree,binary,"[0, 1]",2,0.8143979057591622,0.014345188804094612,0.8194139194139194,0.01647673174707614,0.8949685869970935,0.008483184752541909,0.8980876048390293,0.009678399147707238,0.8898823529411766,0.011793428989071066,0.8942386831275722,0.01426216047250482,0.9004658779951592,0.0066039135207709284,0.9020681251220415,0.008930833618864173,0.5776439790575917,0.055692988396789295,0.5571428571428572,0.06560424902954592,110.33,10.63736078378676,152.1,17.90995998506604,-0.5776439790575917,0.055692988396789295,-0.5571428571428572,0.06560424902954592,0.7966666666666666,0.05202137281957053,0.7866666666666667,0.0756861616263396,0.5505882352941176,0.05896714494535525,0.52880658436214,0.07131080236252418,0.5466078431372547,0.02952942378072424,0.5537860082304527,0.03985119779954328,0.18672286726795134,0.04772650122534845,0.19842787262183814,0.06156631244042676,0.2033333333333333,0.05202137281957055,0.21333333333333332,0.07568616162633955,0.19270944487027925,0.049127671407885605,0.20501939588497523,0.06763598861643667,21.0,0.0,30.0,0.0,0.9004658779951592,0.0066039135207709284,0.9020681251220415,0.008930833618864173,0.8898823529411766,0.011793428989071066,0.8942386831275722,0.01426216047250482,0.8949685869970935,0.008483184752541909,0.8980876048390293,0.009678399147707238,170.0,0.0,243.0,0.0,4.27,1.0924488292109815,6.4,2.270584848790187,16.73,1.0924488292109813,23.6,2.2705848487901865,18.719999999999995,2.0048829281420786,25.7,3.4657049948186747,151.28000000000003,2.0048829281420772,217.3,3.4657049948186747,0.2033333333333333,0.05202137281957055,0.21333333333333332,0.07568616162633955,0.18672286726795134,0.04772650122534845,0.19842787262183814,0.06156631244042676,0.7966666666666666,0.05202137281957053,0.7866666666666667,0.0756861616263396,0.11011764705882351,0.011793428989071045,0.10576131687242799,0.014262160472504838,None_sacler,1 vs 0-2,HY43,X_V06_DELTA
random_forest,binary,"[0, 1]",2,0.8904188481675395,0.0004966928262044273,0.8897435897435898,0.0011583434652631386,0.9420081473536748,0.00024726469051408295,0.9416550011289232,0.0006497341771851813,0.9999411764705883,0.00018601633295108752,0.9995884773662551,0.0013013488313450062,0.8904215454284344,0.000476892570187567,0.8900694893341953,0.00012775847043343437,0.10979057591623038,0.0007824262398415378,0.11172161172161173,0.005791717326315711,20.97,0.14944341180973317,30.5,1.5811388300841898,-0.10979057591623038,0.0007824262398415378,-0.11172161172161173,0.005791717326315711,0.9961904761904762,0.004918074090422099,1.0,0.0,0.0002941176470588235,0.0009300816647554057,0.00205761316872428,0.00650674415672506,0.7202647058823529,0.03280843038126923,0.7288751714677641,0.04515774432408558,0.075,0.09789450103725608,0.0,0.0,0.003809523809523809,0.004918074090422116,0.0,0.0,0.007233201581027668,0.009338720157968007,0.0,0.0,21.0,0.0,30.0,0.0,0.8904215454284344,0.000476892570187567,0.8900694893341953,0.00012775847043343437,0.9999411764705883,0.00018601633295108752,0.9995884773662551,0.0013013488313450062,0.9420081473536748,0.00024726469051408295,0.9416550011289232,0.0006497341771851813,170.0,0.0,243.0,0.0,0.08,0.10327955589886445,0.0,0.0,20.919999999999998,0.10327955589886462,30.0,0.0,0.01,0.03162277660168379,0.1,0.31622776601683794,169.99,0.031622776601681994,242.9,0.31622776601683794,0.003809523809523809,0.004918074090422116,0.0,0.0,0.075,0.09789450103725608,0.0,0.0,0.9961904761904762,0.004918074090422099,1.0,0.0,5.88235294117647e-05,0.00018601633295108112,0.000411522633744856,0.0013013488313450123,None_sacler,1 vs 0-2,HY43,X_V06_DELTA
extra_trees,binary,"[0, 1]",2,0.8907329842931938,0.001105140677067195,0.8908424908424909,0.0015444579536842316,0.9421618959679903,0.0005601666296202541,0.9422262361706932,0.000771113089406602,0.9998823529411766,0.0002480217772681167,1.0,0.0,0.8907434554973823,0.0009006132348286755,0.8907643826761473,0.0013797914806811383,0.10968586387434556,0.0017668810411270999,0.10915750915750917,0.0015444579536841906,20.949999999999996,0.3374742788552763,29.8,0.4216370213557839,-0.10968586387434556,0.0017668810411270999,-0.10915750915750917,0.0015444579536841906,0.9928571428571429,0.00904901131031063,0.9933333333333334,0.014054567378526128,0.000588235294117647,0.0012401088863405409,0.0,0.0,0.7269607843137255,0.03740515509592237,0.7261522633744856,0.03929857012119076,0.15,0.190029237516523,0.2,0.42163702135578396,0.007142857142857143,0.00904901131031062,0.006666666666666666,0.01405456737852613,0.013636363636363636,0.01727538522877482,0.012903225806451613,0.027202388474566706,21.0,0.0,30.0,0.0,0.8907434554973823,0.0009006132348286755,0.8907643826761473,0.0013797914806811383,0.9998823529411766,0.0002480217772681167,1.0,0.0,0.9421618959679903,0.0005601666296202541,0.9422262361706932,0.000771113089406602,170.0,0.0,243.0,0.0,0.15,0.190029237516523,0.2,0.42163702135578396,20.849999999999998,0.1900292375165228,29.8,0.4216370213557839,0.02,0.04216370213557839,0.0,0.0,169.98,0.04216370213557599,243.0,0.0,0.007142857142857143,0.00904901131031062,0.006666666666666666,0.01405456737852613,0.15,0.190029237516523,0.2,0.42163702135578396,0.9928571428571429,0.00904901131031063,0.9933333333333334,0.014054567378526128,0.0001176470588235294,0.00024802177726810813,0.0,0.0,None_sacler,1 vs 0-2,HY43,X_V06_DELTA
xgboost,binary,"[0, 1]",2,0.8815706806282723,0.005451063909872452,0.8783882783882785,0.008424023594950075,0.9364858465689551,0.002964543551314842,0.9346563110150317,0.00475270451067087,0.9812352941176472,0.004254947139906512,0.977366255144033,0.009354034085724178,0.8957139654350286,0.00305759186230391,0.8955651826143226,0.0038166257725898373,0.18523560209424084,0.019861273393836594,0.2021978021978022,0.04085521902886062,35.379999999999995,3.7935032182227904,55.2,11.15347479487895,-0.18523560209424084,0.019861273393836594,-0.2021978021978022,0.04085521902886062,0.9252380952380953,0.02910004809607276,0.9233333333333335,0.03865006029094685,0.09382352941176471,0.021274735699532605,0.1131687242798354,0.0467701704286209,0.6838235294117647,0.04580446891138838,0.681769547325103,0.061442833869944986,0.30658730158730163,0.12566189919133494,0.3006024531024531,0.11627410143379897,0.07476190476190475,0.02910004809607282,0.07666666666666667,0.03865006029094686,0.11677087930098522,0.04554237062085077,0.11977236547198036,0.05616701550447909,21.0,0.0,30.0,0.0,0.8957139654350286,0.00305759186230391,0.8955651826143226,0.0038166257725898373,0.9812352941176472,0.004254947139906512,0.977366255144033,0.009354034085724178,0.9364858465689551,0.002964543551314842,0.9346563110150317,0.00475270451067087,170.0,0.0,243.0,0.0,1.5700000000000003,0.6111010100175293,2.3,1.1595018087284057,19.429999999999996,0.6111010100175297,27.7,1.1595018087284057,3.1900000000000004,0.7233410137841088,5.5,2.273030282830976,166.81,0.7233410137841075,237.5,2.273030282830976,0.07476190476190475,0.02910004809607282,0.07666666666666667,0.03865006029094686,0.30658730158730163,0.12566189919133494,0.3006024531024531,0.11627410143379897,0.9252380952380953,0.02910004809607276,0.9233333333333335,0.03865006029094685,0.01876470588235294,0.0042549471399065215,0.02263374485596708,0.009354034085724182,None_sacler,1 vs 0-2,HY43,X_V06_DELTA
adaboost,binary,"[0, 1]",2,0.8792670157068063,0.00361218603364615,0.8871794871794872,0.005405602837894676,0.9354384055070785,0.0019635700421127313,0.9399089165589469,0.0029871948924119055,0.983235294117647,0.0030407965527981676,0.991358024691358,0.0065643270858740405,0.8921481239711934,0.0019547284971152858,0.8935659985517296,0.003623990545266619,0.18041884816753925,0.013948947141122518,0.14358974358974358,0.027509133121638957,34.46,2.664248903954401,39.2,7.509993342207435,-0.18041884816753925,0.013948947141122518,-0.14358974358974358,0.027509133121638957,0.9623809523809523,0.018841477112030398,0.9566666666666667,0.03865006029094685,0.0838235294117647,0.015203982763991005,0.04320987654320988,0.0328216354293701,0.6101190476190477,0.04363976765231351,0.6324965706447189,0.059328659537197403,0.23275729825729824,0.11893591640790947,0.365,0.31016224348548715,0.037619047619047614,0.018841477112030377,0.043333333333333335,0.03865006029094686,0.06126274798836547,0.030331311998887448,0.0747616929160922,0.06217151588460267,21.0,0.0,30.0,0.0,0.8921481239711934,0.0019547284971152858,0.8935659985517296,0.003623990545266619,0.983235294117647,0.0030407965527981676,0.991358024691358,0.0065643270858740405,0.9354384055070785,0.0019635700421127313,0.9399089165589469,0.0029871948924119055,170.0,0.0,243.0,0.0,0.79,0.39567101935263793,1.3,1.1595018087284057,20.21,0.39567101935263715,28.7,1.1595018087284057,2.85,0.516935413975694,2.1,1.5951314818673865,167.15,0.5169354139756999,240.9,1.5951314818673865,0.037619047619047614,0.018841477112030377,0.043333333333333335,0.03865006029094686,0.23275729825729824,0.11893591640790947,0.365,0.31016224348548715,0.9623809523809523,0.018841477112030398,0.9566666666666667,0.03865006029094685,0.01676470588235294,0.0030407965527982,0.008641975308641976,0.00656432708587402,None_sacler,1 vs 0-2,HY43,X_V06_DELTA
svm,binary,"[0, 1]",2,0.5928272251308901,0.02454604773690685,0.5809523809523809,0.0345437624317597,0.719445850337183,0.021999425173406237,0.712700362537728,0.03046860621351288,0.5946470588235294,0.030518333905121424,0.5860082304526748,0.04134386124683521,0.9203018524492921,0.006793391873937334,0.9117923900031126,0.01241933920644626,1.8503141361256545,0.13292506456569103,1.893040293040293,0.18095386394373847,353.40999999999997,25.388687332047013,516.8,49.40040485664059,-1.8503141361256545,0.13292506456569103,-1.893040293040293,0.18095386394373847,0.42190476190476184,0.0454644850444029,0.4600000000000001,0.07981459998252431,2.0267647058823526,0.152591669525607,2.0699588477366255,0.2067193062341761,0.5441736694677871,0.08573822106911883,0.61238683127572,0.04682807148598049,0.150684520357604,0.009020555011771852,0.13892308309329138,0.019098361923157524,0.5780952380952381,0.04546448504440289,0.5399999999999998,0.0798145999825243,0.23776773299077605,0.013582581351558862,0.2206667064063644,0.02935566300839904,21.0,0.0,30.0,0.0,0.9203018524492921,0.006793391873937334,0.9117923900031126,0.01241933920644626,0.5946470588235294,0.030518333905121424,0.5860082304526748,0.04134386124683521,0.719445850337183,0.021999425173406237,0.712700362537728,0.03046860621351288,170.0,0.0,243.0,0.0,12.14,0.9547541859324606,16.2,2.394437999475729,8.86,0.9547541859324606,13.8,2.394437999475729,68.91,5.1881167638706405,100.6,10.04655828298096,101.09,5.18811676387064,142.4,10.04655828298096,0.5780952380952381,0.04546448504440289,0.5399999999999998,0.0798145999825243,0.150684520357604,0.009020555011771852,0.13892308309329138,0.019098361923157524,0.42190476190476184,0.0454644850444029,0.4600000000000001,0.07981459998252431,0.4053529411764706,0.03051833390512141,0.4139917695473251,0.04134386124683522,None_sacler,1 vs 0-2,HY43,X_V06_DELTA
logistic_regression,binary,"[0, 1]",2,0.7614136125654449,0.015486234847482357,0.7377289377289378,0.03830909572898012,0.8600049479937958,0.010183717701228143,0.8428812165287323,0.0261444685366784,0.825764705882353,0.01568823517158397,0.7934156378600823,0.04253727833923581,0.8980380685907141,0.004393804186182243,0.9000046436340924,0.010444787742341193,0.8589005235602094,0.0711306852934927,0.9978021978021978,0.18900057708589293,164.05,13.585960891057109,272.4,51.59715754444877,-0.8589005235602094,0.0711306852934927,-0.9978021978021978,0.18900057708589293,0.7595238095238095,0.028416688555505016,0.7133333333333333,0.07730012058189374,0.8711764705882352,0.07844117585791968,1.0329218106995888,0.21268639169617898,0.5438319327731092,0.036845203886072556,0.5252949245541838,0.0340941742671941,0.14569961390378613,0.022809631231461406,0.14932644888491242,0.047253683239514115,0.24047619047619045,0.02841668855550503,0.28666666666666674,0.07730012058189371,0.1800423488754886,0.025254741814126267,0.19484945932436495,0.05482538520638787,21.0,0.0,30.0,0.0,0.8980380685907141,0.004393804186182243,0.9000046436340924,0.010444787742341193,0.825764705882353,0.01568823517158397,0.7934156378600823,0.04253727833923581,0.8600049479937958,0.010183717701228143,0.8428812165287323,0.0261444685366784,170.0,0.0,243.0,0.0,5.05,0.5967504596656051,8.6,2.3190036174568114,15.95,0.5967504596656052,21.4,2.3190036174568114,29.619999999999997,2.6669999791692702,50.2,10.336558636434297,140.38,2.666999979169268,192.8,10.336558636434297,0.24047619047619045,0.02841668855550503,0.28666666666666674,0.07730012058189371,0.14569961390378613,0.022809631231461406,0.14932644888491242,0.047253683239514115,0.7595238095238095,0.028416688555505016,0.7133333333333333,0.07730012058189374,0.1742352941176471,0.01568823517158394,0.2065843621399177,0.04253727833923578,None_sacler,1 vs 0-2,HY43,X_V06_DELTA
knn,binary,"[0, 1]",2,0.8840314136125655,0.0031823006158482833,0.8827838827838829,0.004884004884004867,0.9383918988064955,0.0017992423211074745,0.93761922206905,0.002664691265546686,0.9924705882352942,0.0037182592364340553,0.9897119341563785,0.004444952468043831,0.88992158374181,0.000843367442977732,0.8907441346424554,0.002408640183135667,0.14277486910994766,0.01631001866491772,0.15384615384615383,0.020137268012784666,27.27,3.115213564999285,42.0,5.497474167490214,-0.14277486910994766,0.01631001866491772,-0.15384615384615383,0.020137268012784666,0.9938095238095238,0.008708486809108034,0.9833333333333334,0.023570226039551577,0.03764705882352941,0.01859129618217029,0.051440329218107,0.022224762340218997,0.517344537815126,0.02339915872775553,0.5237997256515776,0.0304560560056682,0.04533333333333332,0.06362408892359893,0.145,0.20876621693495653,0.006190476190476191,0.008708486809108065,0.01666666666666667,0.023570226039551584,0.01078082497212932,0.015149915801945973,0.029611344537815127,0.041772235504460214,21.0,0.0,30.0,0.0,0.88992158374181,0.000843367442977732,0.8907441346424554,0.002408640183135667,0.9924705882352942,0.0037182592364340553,0.9897119341563785,0.004444952468043831,0.9383918988064955,0.0017992423211074745,0.93761922206905,0.002664691265546686,170.0,0.0,243.0,0.0,0.12999999999999998,0.18287822299126935,0.5,0.7071067811865476,20.87,0.18287822299126963,29.5,0.7071067811865476,1.2799999999999998,0.6321040701937898,2.5,1.0801234497346435,168.71999999999997,0.6321040701937869,240.5,1.0801234497346435,0.006190476190476191,0.008708486809108065,0.01666666666666667,0.023570226039551584,0.04533333333333332,0.06362408892359893,0.145,0.20876621693495653,0.9938095238095238,0.008708486809108034,0.9833333333333334,0.023570226039551577,0.007529411764705882,0.003718259236434058,0.010288065843621401,0.004444952468043799,None_sacler,1 vs 0-2,HY43,X_V06_DELTA
