model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std,tn_cv_mean,tn_cv_std,tn_test_mean,tn_test_std,fp_cv_mean,fp_cv_std,fp_test_mean,fp_test_std,fn_cv_mean,fn_cv_std,fn_test_mean,fn_test_std,tp_cv_mean,tp_cv_std,tp_test_mean,tp_test_std,specificity_cv_mean,specificity_cv_std,specificity_test_mean,specificity_test_std,npv_cv_mean,npv_cv_std,npv_test_mean,npv_test_std,fpr_cv_mean,fpr_cv_std,fpr_test_mean,fpr_test_std,fnr_cv_mean,fnr_cv_std,fnr_test_mean,fnr_test_std,X_Processing,Subdomain
knn,binary,"[0, 1]",2,0.7703664921465967,0.01535022819928509,0.7725274725274726,0.019722099148467977,0.7668065240184002,0.01570874202962181,0.7675401608889317,0.02128219248887151,0.688952380952381,0.018193550808055355,0.6839999999999999,0.02814424924264456,0.8671780834670493,0.020480529251449865,0.8756606781816533,0.030379927551057537,0.9136125654450261,0.05257719426760469,0.921978021978022,0.07629157220101153,174.5,10.042244105112495,251.7,20.82759921087615,-0.9136125654450261,0.05257719426760469,-0.921978021978022,0.07629157220101153,0.13023255813953488,0.02260723499444602,0.11951219512195121,0.03342244681478775,1.555238095238095,0.09096775404027671,1.5799999999999998,0.14072124621322277,0.8392436323366554,0.015552836086494586,0.8527560975609756,0.020378687233938108,0.6971913141144086,0.014504377475806355,0.6958623456281583,0.018855826902824332,0.8697674418604651,0.02260723499444609,0.8804878048780488,0.03342244681478773,0.7733360179524533,0.015660509327835706,0.7770841774911309,0.01983016836881748,86.0,0.0,123.0,0.0,0.8671780834670493,0.020480529251449865,0.8756606781816533,0.030379927551057537,0.688952380952381,0.018193550808055355,0.6839999999999999,0.02814424924264456,0.7668065240184002,0.01570874202962181,0.7675401608889317,0.02128219248887151,105.0,0.0,150.0,0.0,74.8,1.9442222095223591,108.3,4.110960958218893,11.2,1.9442222095223578,14.7,4.110960958218893,32.66,1.910322834845812,47.4,4.221637386396684,72.34,1.910322834845809,102.6,4.221637386396683,0.8697674418604651,0.02260723499444609,0.8804878048780488,0.03342244681478773,0.6971913141144086,0.014504377475806355,0.6958623456281583,0.018855826902824332,0.13023255813953488,0.02260723499444602,0.11951219512195121,0.03342244681478775,0.3110476190476191,0.01819355080805532,0.316,0.02814424924264456,X_V06_STATS,impacto_motor
gaussian_nb,binary,"[0, 1]",2,0.7654973821989529,0.01175765425824744,0.7831501831501831,0.030047547575623,0.7543031242761099,0.014654430486667149,0.772426733519646,0.038825972764456804,0.6573333333333333,0.020464743939762168,0.674,0.05581716183715858,0.8876756343206255,0.010413750263819414,0.908140899340447,0.0243801919110342,0.9880104712041884,0.05598230088537335,0.9333333333333333,0.1509584206543866,188.70999999999998,10.692619469106301,254.8,41.21164883864755,-0.9880104712041884,0.05598230088537335,-0.9333333333333333,0.1509584206543866,0.10244186046511627,0.010450032195464509,0.083739837398374,0.02572385360451878,1.7133333333333334,0.10232371969881057,1.6300000000000001,0.27908580918579307,0.8803023255813954,0.0062524008797842905,0.8977452574525746,0.019044028876369752,0.6831845577679572,0.013139704866671579,0.6990100067772499,0.03445848256653859,0.8975581395348838,0.010450032195464542,0.916260162601626,0.02572385360451877,0.7753200236540276,0.009628914459517702,0.7924314593896989,0.023923835060345035,86.0,0.0,123.0,0.0,0.8876756343206255,0.010413750263819414,0.908140899340447,0.0243801919110342,0.6573333333333333,0.020464743939762168,0.674,0.05581716183715858,0.7543031242761099,0.014654430486667149,0.772426733519646,0.038825972764456804,105.0,0.0,150.0,0.0,77.19,0.898702768809949,112.7,3.16403399335581,8.809999999999999,0.8987027688099479,10.3,3.1640339933558095,35.98,2.1487981136750234,48.9,8.372574275573792,69.02,2.1487981136750203,101.1,8.372574275573792,0.8975581395348838,0.010450032195464542,0.916260162601626,0.02572385360451877,0.6831845577679572,0.013139704866671579,0.6990100067772499,0.03445848256653859,0.10244186046511627,0.010450032195464509,0.083739837398374,0.02572385360451878,0.3426666666666667,0.020464743939762112,0.326,0.05581716183715862,X_V06_STATS,impacto_motor
minmax_decision_tree,binary,"[0, 1]",2,0.8006806282722513,0.013288875379714364,0.8124542124542125,0.012665496927853417,0.8184374943425168,0.012635983730625602,0.8305947717696875,0.010457704885474997,0.818,0.01754065213149975,0.8366666666666667,0.02090543080247423,0.8206210470599,0.011889205290803635,0.8253554738613202,0.02168619649678942,0.5995287958115183,0.050297792266520855,0.5465201465201466,0.048650425541052,114.50999999999999,9.606878322905477,149.2,13.281566172707194,-0.5995287958115183,0.050297792266520855,-0.5465201465201466,0.048650425541052,0.22046511627906976,0.01619765540510597,0.21707317073170734,0.03636892717478765,0.9099999999999999,0.08770326065749871,0.8166666666666667,0.10452715401237102,0.7987674418604651,0.013161852990116709,0.8097967479674797,0.01405478946151042,0.7797661688178235,0.018164608921025668,0.7977501265987211,0.016698400474169064,0.7795348837209302,0.016197655405105985,0.7829268292682927,0.03636892717478765,0.7784275501695452,0.014416613634872524,0.7896795529606193,0.017736133741463756,86.0,0.0,123.0,0.0,0.8206210470599,0.011889205290803635,0.8253554738613202,0.02168619649678942,0.818,0.01754065213149975,0.8366666666666667,0.02090543080247423,0.8184374943425168,0.012635983730625602,0.8305947717696875,0.010457704885474997,105.0,0.0,150.0,0.0,67.03999999999999,1.3929983648391144,96.3,4.473378042498879,18.96,1.3929983648391135,26.7,4.47337804249888,19.11,1.8417684738074738,24.5,3.13581462037113,85.89,1.8417684738074722,125.5,3.13581462037113,0.7795348837209302,0.016197655405105985,0.7829268292682927,0.03636892717478765,0.7797661688178235,0.018164608921025668,0.7977501265987211,0.016698400474169064,0.22046511627906976,0.01619765540510597,0.21707317073170734,0.03636892717478765,0.18199999999999997,0.01754065213149975,0.16333333333333333,0.0209054308024742,X_V06_STATS,impacto_motor
minmax_random_forest,binary,"[0, 1]",2,0.8739267015706804,0.007768789869980225,0.8857142857142858,0.021759872439507177,0.8855493713484922,0.006976509429550383,0.895877694154535,0.01964826502155438,0.8881904761904762,0.010860669621197966,0.8946666666666667,0.021953936062628382,0.883886924756925,0.010617802674810054,0.8973543799496904,0.023425710573303296,0.37193717277486915,0.028682096055311846,0.3457875457875458,0.06725932632750221,71.03999999999999,5.478280346564563,94.4,18.361796087408106,-0.37193717277486915,0.028682096055311846,-0.3457875457875458,0.06725932632750221,0.14348837209302326,0.015389110112462067,0.1252032520325203,0.030468226173561402,0.5590476190476189,0.05430334810598958,0.5266666666666666,0.10976968031314194,0.929735880398671,0.007200774293888637,0.9413387533875339,0.011235990093225597,0.863911275154372,0.011099153089716433,0.8721807903104084,0.025169491567204955,0.8565116279069768,0.015389110112462072,0.8747967479674796,0.030468226173561395,0.8594551468178716,0.009079065238352089,0.8733013179357595,0.02453649015120491,86.0,0.0,123.0,0.0,0.883886924756925,0.010617802674810054,0.8973543799496904,0.023425710573303296,0.8881904761904762,0.010860669621197966,0.8946666666666667,0.021953936062628382,0.8855493713484922,0.006976509429550383,0.895877694154535,0.01964826502155438,105.0,0.0,150.0,0.0,73.66,1.323463469671738,107.6,3.7475918193480524,12.34,1.323463469671738,15.4,3.7475918193480524,11.74,1.140370310225781,15.8,3.2930904093942583,93.26,1.1403703102257832,134.2,3.2930904093942583,0.8565116279069768,0.015389110112462072,0.8747967479674796,0.030468226173561395,0.863911275154372,0.011099153089716433,0.8721807903104084,0.025169491567204955,0.14348837209302326,0.015389110112462067,0.1252032520325203,0.030468226173561402,0.1118095238095238,0.010860669621197916,0.10533333333333332,0.02195393606262839,X_V06_STATS,impacto_motor
minmax_extra_trees,binary,"[0, 1]",2,0.8630890052356021,0.009974398362431818,0.8754578754578756,0.020792901545697677,0.8771583211089506,0.00925094654727502,0.8878526217478614,0.018700251309283114,0.8901904761904762,0.013588265801716931,0.8973333333333333,0.022487307805641787,0.8653620749014056,0.009975230724786292,0.8788087382577334,0.020804494091903096,0.37837696335078536,0.038158924009578564,0.35018315018315016,0.06759099272447495,72.27,7.288354485829506,95.6,18.452341013781663,-0.37837696335078536,0.038158924009578564,-0.35018315018315016,0.06759099272447495,0.16999999999999998,0.013929781756454944,0.15121951219512195,0.02821553405923115,0.549047619047619,0.06794132900858472,0.5133333333333333,0.11243653902820903,0.9295376522702103,0.00782984948952698,0.9356666666666668,0.012144002397064748,0.8623905444659087,0.014854990167980921,0.8717738049640855,0.026239497438965694,0.8299999999999998,0.01392978175645492,0.8487804878048781,0.028215534059231145,0.8451501745098758,0.011028567833785414,0.8599236393000208,0.02365070570768035,86.0,0.0,123.0,0.0,0.8653620749014056,0.009975230724786292,0.8788087382577334,0.020804494091903096,0.8901904761904762,0.013588265801716931,0.8973333333333333,0.022487307805641787,0.8771583211089506,0.00925094654727502,0.8878526217478614,0.018700251309283114,105.0,0.0,150.0,0.0,71.38000000000001,1.1979612310551253,104.4,3.470510689285432,14.62,1.1979612310551253,18.6,3.470510689285432,11.53,1.4267679091802794,15.4,3.3730961708462717,93.47,1.4267679091802792,134.6,3.3730961708462712,0.8299999999999998,0.01392978175645492,0.8487804878048781,0.028215534059231145,0.8623905444659087,0.014854990167980921,0.8717738049640855,0.026239497438965694,0.16999999999999998,0.013929781756454944,0.15121951219512195,0.02821553405923115,0.1098095238095238,0.01358826580171695,0.10266666666666666,0.022487307805641808,X_V06_STATS,impacto_motor
minmax_xgboost,binary,"[0, 1]",2,0.8535078534031413,0.01074057252435552,0.8663003663003664,0.021095424350636133,0.8664247787854418,0.009265670346439507,0.8762100363439365,0.020343357843706653,0.8651428571428571,0.0098586635843525,0.8620000000000001,0.027586004682102608,0.8690752479105328,0.014136800959395044,0.8912914591389682,0.020446836799407613,0.4430366492146597,0.028978530768496595,0.43699633699633694,0.0793566258294909,84.62,5.534899376782844,119.3,21.664358851451027,-0.4430366492146597,0.028978530768496595,-0.43699633699633694,0.0793566258294909,0.16069767441860464,0.020003905633914097,0.12845528455284552,0.0253644638629758,0.6742857142857143,0.049293317921762524,0.69,0.1379300234105131,0.9177596899224808,0.009141054978874808,0.9258048780487804,0.013499416066853245,0.8376137269492852,0.010610763786890243,0.838741063816354,0.027923238634968456,0.8393023255813954,0.020003905633914083,0.8715447154471546,0.0253644638629758,0.8374665839905628,0.012987009986762742,0.8545857852446176,0.022082909527745397,86.0,0.0,123.0,0.0,0.8690752479105328,0.014136800959395044,0.8912914591389682,0.020446836799407613,0.8651428571428571,0.0098586635843525,0.8620000000000001,0.027586004682102608,0.8664247787854418,0.009265670346439507,0.8762100363439365,0.020343357843706653,105.0,0.0,150.0,0.0,72.17999999999999,1.720335884516613,107.2,3.119829055146024,13.819999999999999,1.7203358845166128,15.8,3.1198290551460244,14.16,1.035159676357013,20.7,4.137900702315393,90.83999999999999,1.0351596763570123,129.3,4.137900702315393,0.8393023255813954,0.020003905633914083,0.8715447154471546,0.0253644638629758,0.8376137269492852,0.010610763786890243,0.838741063816354,0.027923238634968456,0.16069767441860464,0.020003905633914097,0.12845528455284552,0.0253644638629758,0.13485714285714287,0.0098586635843525,0.13799999999999998,0.027586004682102618,X_V06_STATS,impacto_motor
minmax_adaboost,binary,"[0, 1]",2,0.8694240837696334,0.010555795604083993,0.8835164835164836,0.025011160203310116,0.8808880954026306,0.00967848679108049,0.8927945879109931,0.02339313611202833,0.8794285714285713,0.013410209217692407,0.8833333333333334,0.028846122190549255,0.8833648393855136,0.011306704569575544,0.9028457912131854,0.02497602236186624,0.39570680628272253,0.038090819361510514,0.37289377289377285,0.08574523998499864,75.58,7.275346498048506,101.8,23.40845051590463,-0.39570680628272253,0.038090819361510514,-0.37289377289377285,0.08574523998499864,0.1427906976744186,0.015433950839993568,0.11626016260162601,0.0313825350660468,0.6028571428571429,0.06705104608846206,0.5833333333333333,0.14423061095274634,0.9268272425249171,0.007804170650157063,0.9373495934959349,0.015000879515781728,0.8548229726707934,0.01425592541823131,0.8618624521019349,0.031114958971558252,0.8572093023255813,0.01543395083999359,0.883739837398374,0.03138253506604681,0.8552959318625823,0.01185281076480972,0.8724066591124346,0.027075480152555714,86.0,0.0,123.0,0.0,0.8833648393855136,0.011306704569575544,0.9028457912131854,0.02497602236186624,0.8794285714285713,0.013410209217692407,0.8833333333333334,0.028846122190549255,0.8808880954026306,0.00967848679108049,0.8927945879109931,0.02339313611202833,105.0,0.0,150.0,0.0,73.72,1.3273197722394494,108.7,3.8600518131237562,12.280000000000001,1.327319772239447,14.3,3.8600518131237562,12.66,1.4080719678577036,17.5,4.32691832858239,92.33999999999999,1.4080719678577056,132.5,4.32691832858239,0.8572093023255813,0.01543395083999359,0.883739837398374,0.03138253506604681,0.8548229726707934,0.01425592541823131,0.8618624521019349,0.031114958971558252,0.1427906976744186,0.015433950839993568,0.11626016260162601,0.0313825350660468,0.12057142857142858,0.013410209217692412,0.11666666666666665,0.028846122190549262,X_V06_STATS,impacto_motor
minmax_svm,binary,"[0, 1]",2,0.8742931937172775,0.008968531881584564,0.8842490842490843,0.019551276094015246,0.8828542372712949,0.008402211099367363,0.8912419473990842,0.0184850742287935,0.8633333333333333,0.011457195195313368,0.8633333333333335,0.02066786137526475,0.9043240411264313,0.010845532679109158,0.9212043592263264,0.020584799414751817,0.42623036649214663,0.032246520575616604,0.41611721611721614,0.0633086483852397,81.41,6.159085429942771,113.6,17.283261009170438,-0.42623036649214663,0.032246520575616604,-0.41611721611721614,0.0633086483852397,0.11232558139534883,0.013858418592301738,0.09024390243902439,0.02437518354663291,0.6833333333333333,0.05728597597656692,0.6833333333333333,0.10333930687632376,0.9302253599114063,0.00859972473971222,0.944140921409214,0.014889892824552529,0.8431119869640469,0.011603333053806071,0.8453309478446446,0.021631705347809616,0.8876744186046512,0.013858418592301788,0.9097560975609756,0.024375183546632893,0.8641962810592011,0.009774596212513994,0.8762652640271741,0.02086642271081093,86.0,0.0,123.0,0.0,0.9043240411264313,0.010845532679109158,0.9212043592263264,0.020584799414751817,0.8633333333333333,0.011457195195313368,0.8633333333333335,0.02066786137526475,0.8828542372712949,0.008402211099367363,0.8912419473990842,0.0184850742287935,105.0,0.0,150.0,0.0,76.34,1.1918239989379484,111.9,2.9981475762358474,9.66,1.1918239989379489,11.1,2.9981475762358474,14.349999999999998,1.203005495507906,20.5,3.100179206289712,90.64999999999999,1.2030054955079046,129.5,3.100179206289712,0.8876744186046512,0.013858418592301788,0.9097560975609756,0.024375183546632893,0.8431119869640469,0.011603333053806071,0.8453309478446446,0.021631705347809616,0.11232558139534883,0.013858418592301738,0.09024390243902439,0.02437518354663291,0.13666666666666666,0.011457195195313387,0.13666666666666666,0.02066786137526475,X_V06_STATS,impacto_motor
minmax_logistic_regression,binary,"[0, 1]",2,0.866910994764398,0.009348804109400135,0.8703296703296705,0.0161246144265877,0.8738821550645539,0.009415687911940246,0.8772578228103122,0.015124083354346913,0.8408571428571427,0.014257114228428154,0.8433333333333334,0.019180751668480087,0.9108316702993955,0.007660667840359779,0.9144593075660813,0.02185662388553827,0.4830366492146597,0.03995343421005794,0.473992673992674,0.05403396018926235,92.26,7.6311059341210665,129.4,14.75127113166862,-0.4830366492146597,0.03995343421005794,-0.473992673992674,0.05403396018926235,0.10127906976744187,0.009244815768452753,0.09674796747967482,0.027221949059832377,0.7957142857142857,0.07128557114214087,0.7833333333333334,0.0959037583424004,0.9268073089700997,0.007659364006520518,0.9344878048780487,0.013243579539946348,0.8236307772525894,0.01353577057802867,0.8256454833671413,0.017865954004601087,0.8987209302325582,0.009244815768452793,0.9032520325203253,0.027221949059832357,0.858922751902622,0.009333195340927103,0.8624987179381807,0.017662576842590365,86.0,0.0,123.0,0.0,0.9108316702993955,0.007660667840359779,0.9144593075660813,0.02185662388553827,0.8408571428571427,0.014257114228428154,0.8433333333333334,0.019180751668480087,0.8738821550645539,0.009415687911940246,0.8772578228103122,0.015124083354346913,105.0,0.0,150.0,0.0,77.28999999999999,0.7950541560869366,111.1,3.3482997343593826,8.71,0.7950541560869366,11.9,3.3482997343593826,16.71,1.4969969939849581,23.5,2.8771127502720115,88.28999999999999,1.4969969939849563,126.5,2.8771127502720115,0.8987209302325582,0.009244815768452793,0.9032520325203253,0.027221949059832357,0.8236307772525894,0.01353577057802867,0.8256454833671413,0.017865954004601087,0.10127906976744187,0.009244815768452753,0.09674796747967482,0.027221949059832377,0.15914285714285714,0.014257114228428163,0.15666666666666668,0.019180751668480076,X_V06_STATS,impacto_motor
minmax_knn,binary,"[0, 1]",2,0.8366492146596858,0.014927333179995164,0.8538461538461538,0.022609962435180906,0.841122214391332,0.014368000992845317,0.8560420715569033,0.023239560973825922,0.7886666666666666,0.01746580000504054,0.792,0.030759922618663615,0.9026890388953115,0.019661683755967732,0.9320377724518301,0.023850571675257688,0.6280628272251308,0.05032548803237929,0.6032967032967033,0.08799768590865166,119.96,9.612168214184448,164.7,24.023368253061896,-0.6280628272251308,0.05032548803237929,-0.6032967032967033,0.08799768590865166,0.10476744186046512,0.022900712689088283,0.07073170731707316,0.025436748033078188,1.0566666666666664,0.0873290000252027,1.04,0.153799613093318,0.8947181616832779,0.008144828541207114,0.9036368563685636,0.019036515874142883,0.7775871826703705,0.0160328936859038,0.7861037068790077,0.026614966090658304,0.895232558139535,0.022900712689088307,0.9292682926829269,0.02543674803307819,0.8316438170746483,0.01583416331476241,0.8514971811737766,0.022184151690649394,86.0,0.0,123.0,0.0,0.9026890388953115,0.019661683755967732,0.9320377724518301,0.023850571675257688,0.7886666666666666,0.01746580000504054,0.792,0.030759922618663615,0.841122214391332,0.014368000992845317,0.8560420715569033,0.023239560973825922,105.0,0.0,150.0,0.0,76.99,1.9694612912615923,114.3,3.1287200080686177,9.01,1.9694612912615923,8.7,3.1287200080686173,22.19,1.833909000529258,31.2,4.613988392799541,82.81,1.8339090005292586,118.8,4.61398839279954,0.895232558139535,0.022900712689088307,0.9292682926829269,0.02543674803307819,0.7775871826703705,0.0160328936859038,0.7861037068790077,0.026614966090658304,0.10476744186046512,0.022900712689088283,0.07073170731707316,0.025436748033078188,0.21133333333333332,0.017465800005040548,0.20800000000000002,0.03075992261866361,X_V06_STATS,impacto_motor
minmax_gaussian_nb,binary,"[0, 1]",2,0.7637696335078534,0.011672770661684354,0.7816849816849817,0.030363430607803762,0.7513801617406278,0.015052144805424177,0.7705149248498402,0.039313108312519315,0.6522857142857144,0.021895328081267575,0.6713333333333334,0.05648554933742449,0.8892079394171963,0.010504046287681252,0.9078092269163406,0.024459463936768715,1.0008376963350785,0.05900698800327391,0.9406593406593406,0.15276477130453658,191.16,11.270334708625315,256.8,41.70478256613849,-1.0008376963350785,0.05900698800327391,-0.9406593406593406,0.15276477130453658,0.10011627906976743,0.010941634604868355,0.083739837398374,0.02572385360451878,1.7385714285714287,0.10947664040633787,1.6433333333333333,0.28242774668712256,0.880608527131783,0.006350129373316769,0.8981138211382114,0.01861706083612502,0.6807197895756679,0.013450436442903535,0.6973219104346899,0.034823065289257556,0.8998837209302326,0.01094163460486836,0.916260162601626,0.02572385360451877,0.7745444815570673,0.009242801313963975,0.7913328057542978,0.024110602426707973,86.0,0.0,123.0,0.0,0.8892079394171963,0.010504046287681252,0.9078092269163406,0.024459463936768715,0.6522857142857144,0.021895328081267575,0.6713333333333334,0.05648554933742449,0.7513801617406278,0.015052144805424177,0.7705149248498402,0.039313108312519315,105.0,0.0,150.0,0.0,77.39,0.9409805760186772,112.7,3.16403399335581,8.61,0.9409805760186789,10.3,3.1640339933558095,36.51,2.299009448533094,49.3,8.472832400613676,68.49,2.2990094485330954,100.7,8.472832400613676,0.8998837209302326,0.01094163460486836,0.916260162601626,0.02572385360451877,0.6807197895756679,0.013450436442903535,0.6973219104346899,0.034823065289257556,0.10011627906976743,0.010941634604868355,0.083739837398374,0.02572385360451878,0.34771428571428575,0.021895328081267568,0.3286666666666667,0.05648554933742451,X_V06_STATS,impacto_motor
