model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,f1_cv_mean,f1_cv_std,recall_cv_mean,recall_cv_std,precision_cv_mean,precision_cv_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,auc_cv_mean,auc_cv_std,precision_class_0_cv_mean,precision_class_0_cv_std,recall_class_0_cv_mean,recall_class_0_cv_std,f1_class_0_cv_mean,f1_class_0_cv_std,support_class_0_cv_mean,support_class_0_cv_std,precision_class_1_cv_mean,precision_class_1_cv_std,recall_class_1_cv_mean,recall_class_1_cv_std,f1_class_1_cv_mean,f1_class_1_cv_std,support_class_1_cv_mean,support_class_1_cv_std,tn_cv_mean,tn_cv_std,fp_cv_mean,fp_cv_std,fn_cv_mean,fn_cv_std,tp_cv_mean,tp_cv_std,specificity_cv_mean,specificity_cv_std,npv_cv_mean,npv_cv_std,fpr_cv_mean,fpr_cv_std,fnr_cv_mean,fnr_cv_std,accuracy_test_mean,accuracy_test_std,f1_test_mean,f1_test_std,recall_test_mean,recall_test_std,precision_test_mean,precision_test_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_test_mean,auc_test_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_test_mean,support_class_1_test_std,tn_test_mean,tn_test_std,fp_test_mean,fp_test_std,fn_test_mean,fn_test_std,tp_test_mean,tp_test_std,specificity_test_mean,specificity_test_std,npv_test_mean,npv_test_std,fpr_test_mean,fpr_test_std,fnr_test_mean,fnr_test_std,X_Processing,Subdomain,model_type
random_forest_opt_fold1,binary,"[0, 1]",2,0.9245026178010469,0.006193864553168768,0.9289723482693966,0.006076027164235076,0.8996190476190478,0.010701756342456238,0.9609717910046305,0.007487050898943052,0.29623036649214657,0.028610435092527076,56.58,5.464593102672676,-0.29623036649214657,0.028610435092527076,0.04511627906976744,0.008986900307714383,0.5019047619047619,0.05350878171228137,0.9680553709856035,0.0051961583624553056,0.887034191523898,0.010237643959873793,0.9548837209302325,0.008986900307714376,0.9193691121386168,0.006392535046669707,86.0,0.0,0.9609717910046305,0.007487050898943052,0.8996190476190478,0.010701756342456238,0.9289723482693966,0.006076027164235076,105.0,0.0,82.12,0.7728734264634352,3.88,0.7728734264634367,10.540000000000001,1.1236844159579085,94.46000000000001,1.1236844159579087,0.9548837209302325,0.008986900307714376,0.887034191523898,0.010237643959873793,0.04511627906976744,0.008986900307714383,0.10038095238095239,0.010701756342456271,0.936996336996337,0.011029635937129375,0.9409930453994931,0.010796687328229292,0.9153333333333332,0.019385625322279443,0.9684739036023654,0.012749852716665329,0.2490842490842491,0.05180269459242107,68.0,14.142135623730951,-0.2490842490842491,0.05180269459242107,0.036585365853658534,0.015449531505408372,0.42333333333333334,0.09692812661139727,0.9769864498644985,0.007160682749088098,0.9036284671536764,0.018971770406569183,0.9634146341463413,0.015449531505408363,0.9323877445389102,0.011353598549556447,123.0,0.0,0.9684739036023654,0.012749852716665329,0.9153333333333332,0.019385625322279443,0.9409930453994931,0.010796687328229292,150.0,0.0,118.5,1.90029237516523,4.5,1.90029237516523,12.7,2.9078437983419185,137.3,2.9078437983419185,0.9634146341463413,0.015449531505408363,0.9036284671536764,0.018971770406569183,0.036585365853658534,0.015449531505408372,0.08466666666666667,0.019385625322279457,X_V06_STATS,examen_motor,random_forest
random_forest_opt_fold2,binary,"[0, 1]",2,0.9214659685863875,0.008578154085476094,0.9265612553030277,0.008187750289898477,0.9022857142857144,0.011674600476945516,0.9527337070102568,0.008564442932035966,0.2934031413612565,0.03322598138720744,56.04,6.34616244495662,-0.2934031413612565,0.03322598138720744,0.05511627906976744,0.010403204749997393,0.48857142857142855,0.05837300238472755,0.9653809523809525,0.005260764158608396,0.888543405785661,0.011860133036333258,0.9448837209302324,0.010403204749997376,0.9155500312038717,0.009084707612179704,86.0,0.0,0.9527337070102568,0.008564442932035966,0.9022857142857144,0.011674600476945516,0.9265612553030277,0.008187750289898477,105.0,0.0,81.26,0.8946756084997778,4.74,0.894675608499776,10.260000000000002,1.2258330500792782,94.74,1.2258330500792773,0.9448837209302324,0.010403204749997376,0.888543405785661,0.011860133036333258,0.05511627906976744,0.010403204749997393,0.09771428571428573,0.01167460047694551,0.9340659340659341,0.013150585609608063,0.9386197664948295,0.012624572593264523,0.9186666666666667,0.022618685599999064,0.9599456187914679,0.016152844155677804,0.2446886446886447,0.06018433797845958,66.8,16.430324268119467,-0.2446886446886447,0.06018433797845958,0.04715447154471545,0.020207427514696202,0.4066666666666666,0.1130934279999953,0.975390243902439,0.006542799070819206,0.9063322229213681,0.022706992983651232,0.9528455284552845,0.020207427514696216,0.9287344860529361,0.01388284662366658,123.0,0.0,0.9599456187914679,0.016152844155677804,0.9186666666666667,0.022618685599999064,0.9386197664948295,0.012624572593264523,150.0,0.0,117.2,2.485513584307633,5.8,2.485513584307633,12.2,3.3928028399998595,137.8,3.392802839999859,0.9528455284552845,0.020207427514696216,0.9063322229213681,0.022706992983651232,0.04715447154471545,0.020207427514696202,0.08133333333333333,0.02261868559999906,X_V06_STATS,examen_motor,random_forest
random_forest_opt_fold3,binary,"[0, 1]",2,0.9241884816753926,0.006420820823772092,0.9287148245835454,0.006267764804269364,0.8996190476190475,0.011845992504757739,0.9604474251327992,0.008247131456816683,0.2965445026178011,0.031198800148520285,56.64,5.958970828367375,-0.2965445026178011,0.031198800148520285,0.0458139534883721,0.009990681314014678,0.5019047619047619,0.059229962523788676,0.9678327796234774,0.005160201027689295,0.8869337038807552,0.011374139015002888,0.954186046511628,0.009990681314014645,0.9189801856623282,0.00668163931859265,86.0,0.0,0.9604474251327992,0.008247131456816683,0.8996190476190475,0.011845992504757739,0.9287148245835454,0.006267764804269364,105.0,0.0,82.06,0.8591985930052621,3.94,0.8591985930052624,10.54,1.2438292129995625,94.46,1.2438292129995614,0.954186046511628,0.009990681314014645,0.8869337038807552,0.011374139015002888,0.0458139534883721,0.009990681314014678,0.10038095238095239,0.011845992504757742,0.9380952380952381,0.011512429368813823,0.9419706680966533,0.011193848765380633,0.9153333333333332,0.018869270858092237,0.9705263217311048,0.013555303793571241,0.247985347985348,0.05099196984290151,67.7,13.92080776711211,-0.247985347985348,0.05099196984290151,0.03414634146341463,0.016169576032711432,0.42333333333333334,0.09434635429046123,0.9763116531165312,0.007362993405320571,0.9038058560870722,0.01850372458855685,0.9658536585365853,0.01616957603271142,0.933636593289448,0.011935032796573685,123.0,0.0,0.9705263217311048,0.013555303793571241,0.9153333333333332,0.018869270858092237,0.9419706680966533,0.011193848765380633,150.0,0.0,118.8,1.9888578520235063,4.2,1.9888578520235065,12.7,2.8303906287138374,137.3,2.8303906287138374,0.9658536585365853,0.01616957603271142,0.9038058560870722,0.01850372458855685,0.03414634146341463,0.016169576032711432,0.08466666666666667,0.018869270858092247,X_V06_STATS,examen_motor,random_forest
random_forest_opt_fold4,binary,"[0, 1]",2,0.9250261780104712,0.005632430786441717,0.9291865052446069,0.005647116812587396,0.8961904761904762,0.01178457853540987,0.9652871689284728,0.008033509724470513,0.30324607329842934,0.030373311705412437,57.92,5.801302535733773,-0.30324607329842934,0.030373311705412437,0.039767441860465116,0.00964797120416873,0.519047619047619,0.05892289267704948,0.9679878183831672,0.004919492614349912,0.8840620025212258,0.010951968618683266,0.9602325581395348,0.009647971204168713,0.9202922985880658,0.005691127400158996,86.0,0.0,0.9652871689284728,0.008033509724470513,0.8961904761904762,0.01178457853540987,0.9291865052446069,0.005647116812587396,105.0,0.0,82.58,0.8297255235585091,3.4200000000000004,0.8297255235585105,10.899999999999999,1.237380746218039,94.1,1.237380746218038,0.9602325581395348,0.009647971204168713,0.8840620025212258,0.010951968618683266,0.039767441860465116,0.00964797120416873,0.10380952380952382,0.011784578535409897,0.9377289377289377,0.01280596884212639,0.9415607983442389,0.012635188843134719,0.9146666666666666,0.022618685599999064,0.9704813617092771,0.012259069569875422,0.24981684981684982,0.06109400128122443,68.2,16.67866234977427,-0.24981684981684982,0.06109400128122443,0.03414634146341464,0.014744141472883948,0.42666666666666664,0.1130934279999953,0.9762547425474255,0.0069848731006804665,0.9032933882990942,0.022323758122119182,0.9658536585365853,0.014744141472883946,0.9333239933192626,0.01302382904037619,123.0,0.0,0.9704813617092771,0.012259069569875422,0.9146666666666666,0.022618685599999064,0.9415607983442389,0.012635188843134719,150.0,0.0,118.8,1.8135294011647258,4.2,1.8135294011647258,12.8,3.3928028399998595,137.2,3.392802839999859,0.9658536585365853,0.014744141472883946,0.9032933882990942,0.022323758122119182,0.03414634146341464,0.014744141472883948,0.08533333333333334,0.022618685599999064,X_V06_STATS,examen_motor,random_forest
random_forest_opt_fold5,binary,"[0, 1]",2,0.9241884816753926,0.007324854947057387,0.92851246318041,0.007171143369204374,0.8967619047619045,0.01240291093036164,0.9632130697366481,0.007663971482342529,0.3028272251308901,0.03363052008778759,57.839999999999996,6.4234293367674296,-0.3028272251308901,0.03363052008778759,0.04232558139534884,0.009093257859606314,0.5161904761904761,0.06201455465180838,0.9673732004429677,0.005234411128131205,0.8843585069426634,0.012121951470952923,0.9576744186046511,0.009093257859606237,0.9192501209979348,0.007538912240693715,86.0,0.0,0.9632130697366481,0.007663971482342529,0.8967619047619045,0.01240291093036164,0.92851246318041,0.007171143369204374,105.0,0.0,82.36,0.7820201759261423,3.6399999999999997,0.782020175926143,10.84,1.3023056476879766,94.16,1.3023056476879733,0.9576744186046511,0.009093257859606237,0.8843585069426634,0.012121951470952923,0.04232558139534884,0.009093257859606314,0.10323809523809524,0.01240291093036168,0.9362637362637363,0.010948235297416311,0.9403770810757262,0.010698320027459539,0.916,0.02136109305012962,0.9665599756904607,0.014346509234416967,0.24835164835164836,0.05573439261570843,67.8,15.2154891840884,-0.24835164835164836,0.05573439261570843,0.03902439024390244,0.017479149589807157,0.42000000000000004,0.10680546525064813,0.9762249322493224,0.007431604451898846,0.90423633006977,0.02080051542431694,0.9609756097560975,0.017479149589807164,0.9314987597194351,0.011334835906359406,123.0,0.0,0.9665599756904607,0.014346509234416967,0.916,0.02136109305012962,0.9403770810757262,0.010698320027459539,150.0,0.0,118.2,2.1499353995462798,4.8,2.14993539954628,12.6,3.204163957519444,137.4,3.2041639575194445,0.9609756097560975,0.017479149589807164,0.90423633006977,0.02080051542431694,0.03902439024390244,0.017479149589807157,0.08399999999999999,0.021361093050129627,X_V06_STATS,examen_motor,random_forest
random_forest_opt_fold6,binary,"[0, 1]",2,0.9239790575916229,0.007554118911507893,0.9293200267715225,0.007130924126662374,0.9100952380952382,0.010654566076649157,0.9499628250172505,0.008627902991426416,0.273717277486911,0.029708216804470368,52.28000000000001,5.67426940965384,-0.273717277486911,0.029708216804470368,0.059069767441860474,0.010469422025509541,0.44952380952380955,0.0532728303832458,0.9681373200442968,0.004845480609895496,0.8962163352643454,0.010833867033150833,0.9409302325581397,0.010469422025509515,0.9177025398289936,0.008110562165356976,86.0,0.0,0.9499628250172505,0.008627902991426416,0.9100952380952382,0.010654566076649157,0.9293200267715225,0.007130924126662374,105.0,0.0,80.91999999999999,0.9003702941938205,5.080000000000001,0.9003702941938204,9.440000000000001,1.1187294380481616,95.55999999999999,1.118729438048161,0.9409302325581397,0.010469422025509515,0.8962163352643454,0.010833867033150833,0.059069767441860474,0.010469422025509541,0.0899047619047619,0.010654566076649155,0.9358974358974359,0.011090294337353469,0.9404367984271162,0.010659783823794343,0.922,0.019888578520235078,0.9600067718587562,0.013701195787054503,0.23553113553113553,0.05260375950831139,64.3,14.360826345769011,-0.23553113553113553,0.05260375950831139,0.04715447154471544,0.017053802409270756,0.39,0.09944289260117531,0.9767750677506774,0.006800014294865496,0.9097155799679173,0.0198721577189318,0.9528455284552846,0.017053802409270763,0.9305723452387686,0.011693763169222542,123.0,0.0,0.9600067718587562,0.013701195787054503,0.922,0.019888578520235078,0.9404367984271162,0.010659783823794343,150.0,0.0,117.2,2.097617696340303,5.8,2.0976176963403033,11.7,2.9832867780352594,138.3,2.9832867780352594,0.9528455284552846,0.017053802409270763,0.9097155799679173,0.0198721577189318,0.04715447154471544,0.017053802409270756,0.07799999999999999,0.019888578520235067,X_V06_STATS,examen_motor,random_forest
random_forest_opt_fold7,binary,"[0, 1]",2,0.9250261780104712,0.007916365795370237,0.92929806763117,0.007697458724006223,0.8975238095238096,0.012881223774390585,0.9639869773456535,0.008477913659063429,0.30031413612565444,0.03513639918345078,57.36,6.7110522440391,-0.30031413612565444,0.03513639918345078,0.0413953488372093,0.010035691369105279,0.5123809523809524,0.06440611887195305,0.9676212624584719,0.0050937823881451105,0.8851956890334977,0.012684677631691026,0.9586046511627906,0.010035691369105272,0.9201509338466952,0.008209472515169887,86.0,0.0,0.9639869773456535,0.008477913659063429,0.8975238095238096,0.012881223774390585,0.92929806763117,0.007697458724006223,105.0,0.0,82.44,0.8630694577430543,3.5599999999999996,0.8630694577430538,10.76,1.3525284963110142,94.24,1.352528496311014,0.9586046511627906,0.010035691369105272,0.8851956890334977,0.012684677631691026,0.0413953488372093,0.010035691369105279,0.10247619047619047,0.012881223774390615,0.9373626373626374,0.01098222555397747,0.941345956991485,0.0108037532499409,0.916,0.019925788241297673,0.9684791186682649,0.011893333431144272,0.24725274725274726,0.05320119640789826,67.5,14.52392661935623,-0.24725274725274726,0.05320119640789826,0.036585365853658534,0.014467585707359499,0.42000000000000004,0.09962894120648841,0.9765040650406505,0.007464177548801013,0.9043438446816868,0.019521329904402234,0.9634146341463415,0.014467585707359492,0.932767359139407,0.011231630869738747,123.0,0.0,0.9684791186682649,0.011893333431144272,0.916,0.019925788241297673,0.941345956991485,0.0108037532499409,150.0,0.0,118.5,1.7795130420052185,4.5,1.7795130420052185,12.6,2.9888682361946524,137.4,2.988868236194653,0.9634146341463415,0.014467585707359492,0.9043438446816868,0.019521329904402234,0.036585365853658534,0.014467585707359499,0.08399999999999999,0.019925788241297687,X_V06_STATS,examen_motor,random_forest
random_forest_opt_fold8,binary,"[0, 1]",2,0.9234554973821989,0.007477120892970809,0.9289525319902705,0.007071438962263848,0.911047619047619,0.010814172834257398,0.9481852772842518,0.008033191051326966,0.27214659685863873,0.03013674093551288,51.980000000000004,5.756117518682963,-0.27214659685863873,0.03013674093551288,0.0613953488372093,0.009817761363713219,0.4447619047619048,0.05407086417128713,0.9680620155038759,0.0048615599229939925,0.896983119776479,0.011197128272517185,0.9386046511627907,0.00981776136371319,0.9169710128034136,0.008000656421055793,86.0,0.0,0.9481852772842518,0.008033191051326966,0.911047619047619,0.010814172834257398,0.9289525319902705,0.007071438962263848,105.0,0.0,80.72,0.8443274772793378,5.279999999999999,0.8443274772793367,9.34,1.1354881475970298,95.66,1.1354881475970295,0.9386046511627907,0.00981776136371319,0.896983119776479,0.011197128272517185,0.0613953488372093,0.009817761363713219,0.08895238095238096,0.01081417283425742,0.9358974358974359,0.012361695196163985,0.9405550712683827,0.011766941919517375,0.924,0.02136109305012963,0.9581549796454931,0.015455649596792345,0.23113553113553112,0.05670627288139781,63.1,15.480812496621603,-0.23113553113553112,0.05670627288139781,0.04959349593495935,0.019334481281015684,0.38,0.10680546525064813,0.9768617886178861,0.006544861015199233,0.9117049871281141,0.02165100832702805,0.9504065040650407,0.019334481281015704,0.9304051347506359,0.013178489192355187,123.0,0.0,0.9581549796454931,0.015455649596792345,0.924,0.02136109305012963,0.9405550712683827,0.011766941919517375,150.0,0.0,116.9,2.378141197564929,6.1,2.378141197564929,11.4,3.2041639575194445,138.6,3.2041639575194445,0.9504065040650407,0.019334481281015704,0.9117049871281141,0.02165100832702805,0.04959349593495935,0.019334481281015684,0.07599999999999998,0.02136109305012963,X_V06_STATS,examen_motor,random_forest
random_forest_opt_fold9,binary,"[0, 1]",2,0.9239790575916229,0.007122471729527239,0.9282732616150634,0.006954198089524945,0.8961904761904762,0.012352429497361057,0.963412063810695,0.008446827968293453,0.3042931937172774,0.03306941195000103,58.120000000000005,6.316257682450194,-0.3042931937172774,0.03306941195000103,0.042093023255813954,0.01007453742405255,0.519047619047619,0.06176214748680545,0.9676965669988926,0.004918561706550121,0.8838823775649643,0.011924610895045583,0.957906976744186,0.010074537424052538,0.9190747700508014,0.00738396692435845,86.0,0.0,0.963412063810695,0.008446827968293453,0.8961904761904762,0.012352429497361057,0.9282732616150634,0.006954198089524945,105.0,0.0,82.38,0.8664102184685202,3.62,0.866410218468519,10.9,1.2970050972229146,94.10000000000001,1.2970050972229121,0.957906976744186,0.010074537424052538,0.8838823775649643,0.011924610895045583,0.042093023255813954,0.01007453742405255,0.1038095238095238,0.01235242949736109,0.9344322344322344,0.011512429368813842,0.9382355776677661,0.011578559827879233,0.908,0.02261868559999905,0.9710146282715231,0.012242220854206558,0.2677655677655678,0.05982781389647336,73.1,16.33299319373723,-0.2677655677655678,0.05982781389647336,0.03333333333333334,0.0145687588679844,0.4600000000000001,0.1130934279999953,0.9755311653116532,0.006702014456101789,0.8965897897173436,0.021561363481409714,0.9666666666666666,0.014568758867984411,0.9300887766281661,0.011473264360672468,123.0,0.0,0.9710146282715231,0.012242220854206558,0.908,0.02261868559999905,0.9382355776677661,0.011578559827879233,150.0,0.0,118.9,1.7919573407620815,4.1,1.7919573407620817,13.8,3.3928028399998595,136.2,3.392802839999859,0.9666666666666666,0.014568758867984411,0.8965897897173436,0.021561363481409714,0.03333333333333334,0.0145687588679844,0.09200000000000001,0.02261868559999906,X_V06_STATS,examen_motor,random_forest
random_forest_opt_fold10,binary,"[0, 1]",2,0.9246073298429319,0.007404259488864358,0.9294358862181449,0.007169438289260707,0.9043809523809525,0.012467746243691267,0.9565992777864952,0.008370257303052976,0.2856544502617801,0.03357250888398217,54.56,6.412349196840595,-0.2856544502617801,0.03357250888398217,0.050697674418604656,0.010330748061369107,0.4780952380952381,0.06233873121845626,0.9675415282392027,0.004973447558135003,0.8912601372239151,0.012238514995824838,0.9493023255813954,0.010330748061369086,0.9189995312226472,0.007758846475544097,86.0,0.0,0.9565992777864952,0.008370257303052976,0.9043809523809525,0.012467746243691267,0.9294358862181449,0.007169438289260707,105.0,0.0,81.64000000000001,0.888444333277744,4.359999999999999,0.8884443332777431,10.04,1.3091133555875816,94.96,1.3091133555875825,0.9493023255813954,0.010330748061369086,0.8912601372239151,0.012238514995824838,0.050697674418604656,0.010330748061369107,0.09561904761904762,0.012467746243691248,0.9380952380952381,0.011768577054966029,0.9421091030406155,0.01150470015872149,0.9179999999999999,0.02109355995570539,0.9679279282752267,0.013844926075109123,0.24212454212454215,0.056124898653853686,66.1,15.322097332502057,-0.24212454212454215,0.056124898653853686,0.03739837398373984,0.016793423723392594,0.41000000000000003,0.10546779977852698,0.9766124661246612,0.00648725620831492,0.9064137126157206,0.020819767150632613,0.9626016260162602,0.016793423723392598,0.9334469015826447,0.012127900996580643,123.0,0.0,0.9679279282752267,0.013844926075109123,0.9179999999999999,0.02109355995570539,0.9421091030406155,0.01150470015872149,150.0,0.0,118.4,2.065591117977289,4.6,2.0655911179772892,12.3,3.1640339933558095,137.7,3.1640339933558095,0.9626016260162602,0.016793423723392598,0.9064137126157206,0.020819767150632613,0.03739837398373984,0.016793423723392594,0.08199999999999999,0.021093559955705395,X_V06_STATS,examen_motor,random_forest
extra_trees_opt_fold1,binary,"[0, 1]",2,0.9220942408376963,0.006607837803113033,0.9276557476990257,0.006220737901314117,0.9091428571428573,0.010357188469156986,0.9476393556426943,0.00884281928851507,0.2776963350785341,0.027734089037813957,53.04,5.297211006222467,-0.2776963350785341,0.027734089037813957,0.06209302325581395,0.010965636213802789,0.4542857142857143,0.051785942345784985,0.9685780730897008,0.004663162522297879,0.8949487835780218,0.010221430309452504,0.9379069767441861,0.010965636213802766,0.9155299870856503,0.007163909361252564,86.0,0.0,0.9476393556426943,0.00884281928851507,0.9091428571428573,0.010357188469156986,0.9276557476990257,0.006220737901314117,105.0,0.0,80.66,0.9430447143870401,5.34,0.9430447143870396,9.54,1.0875047892614849,95.46000000000001,1.0875047892614857,0.9379069767441861,0.010965636213802766,0.8949487835780218,0.010221430309452504,0.06209302325581395,0.010965636213802789,0.09085714285714286,0.010357188469156994,0.9326007326007326,0.012355663629473514,0.9374683744830797,0.011920260977143474,0.9206666666666667,0.02187506613746615,0.9553343736407232,0.014641650850351245,0.24175824175824173,0.05809708060254124,66.0,15.860503004493758,-0.24175824175824173,0.05809708060254124,0.05284552845528455,0.01847992099862582,0.39666666666666667,0.10937533068733077,0.9765636856368562,0.00703839713742951,0.9078994544091342,0.02185229969897768,0.9471544715447155,0.018479920998625835,0.926865012386296,0.012981469872492856,123.0,0.0,0.9553343736407232,0.014641650850351245,0.9206666666666667,0.02187506613746615,0.9374683744830797,0.011920260977143474,150.0,0.0,116.5,2.273030282830976,6.5,2.273030282830976,11.9,3.2812599206199238,138.1,3.2812599206199238,0.9471544715447155,0.018479920998625835,0.9078994544091342,0.02185229969897768,0.05284552845528455,0.01847992099862582,0.07933333333333334,0.021875066137466155,X_V06_STATS,examen_motor,extra_trees
extra_trees_opt_fold2,binary,"[0, 1]",2,0.9255497382198952,0.006291442465256458,0.9290611322053518,0.006339596308829066,0.888952380952381,0.012540285297950501,0.9735446150393999,0.008071872851124706,0.3186387434554974,0.03285448663123227,60.86,6.2752069465653655,-0.3186387434554974,0.03285448663123227,0.02976744186046512,0.009224480484120012,0.5552380952380953,0.0627014264897525,0.9690265780730897,0.004707494744794278,0.8781203973682906,0.011595200420651935,0.970232558139535,0.00922448048412002,0.9216221133956412,0.006292369249223569,86.0,0.0,0.9735446150393999,0.008071872851124706,0.888952380952381,0.012540285297950501,0.9290611322053518,0.006339596308829066,105.0,0.0,83.44,0.7933053216343229,2.56,0.7933053216343209,11.66,1.3167299562848025,93.34,1.3167299562848025,0.970232558139535,0.00922448048412002,0.8781203973682906,0.011595200420651935,0.02976744186046512,0.009224480484120012,0.11104761904761903,0.012540285297950503,0.9344322344322344,0.011894582542571466,0.9379022134130166,0.01198983889616197,0.9026666666666665,0.021591036091539773,0.9763946779794427,0.011855488960651212,0.2794871794871795,0.05802133051771756,76.3,15.839823231336894,-0.2794871794871795,0.05802133051771756,0.02682926829268293,0.013845029565793822,0.4866666666666667,0.10795518045769883,0.9767777777777779,0.007475489121176649,0.8917707692169129,0.020232319068559136,0.9731707317073169,0.013845029565793813,0.9305160207372822,0.011830747441323812,123.0,0.0,0.9763946779794427,0.011855488960651212,0.9026666666666665,0.021591036091539773,0.9379022134130166,0.01198983889616197,150.0,0.0,119.7,1.70293863659264,3.3,1.7029386365926402,14.6,3.2386554137309647,135.4,3.2386554137309655,0.9731707317073169,0.013845029565793813,0.8917707692169129,0.020232319068559136,0.02682926829268293,0.013845029565793822,0.09733333333333333,0.021591036091539763,X_V06_STATS,examen_motor,extra_trees
extra_trees_opt_fold3,binary,"[0, 1]",2,0.9252356020942407,0.006363644076832511,0.9292722528267457,0.006315798058208329,0.8950476190476191,0.011479603874465269,0.9668325527348018,0.007335614556593882,0.3055497382198953,0.030635306939138636,58.36,5.851343625375476,-0.3055497382198953,0.030635306939138636,0.03790697674418604,0.008635672832020852,0.5247619047619047,0.05739801937232644,0.9683421926910298,0.004923548823093415,0.8831789286508697,0.010835396955239017,0.9620930232558139,0.008635672832020798,0.9206548686333507,0.006472946447793022,86.0,0.0,0.9668325527348018,0.007335614556593882,0.8950476190476191,0.011479603874465269,0.9292722528267457,0.006315798058208329,105.0,0.0,82.74000000000001,0.7426678635537923,3.2600000000000002,0.7426678635537931,11.02,1.2053584068188552,93.97999999999999,1.205358406818855,0.9620930232558139,0.008635672832020798,0.8831789286508697,0.010835396955239017,0.03790697674418604,0.008635672832020852,0.10495238095238095,0.01147960387446529,0.9336996336996337,0.009370736925201422,0.9374040127088781,0.009433591182359148,0.9046666666666667,0.019385625322279453,0.972969578115005,0.011050747734948897,0.27582417582417584,0.05066934399478914,75.3,13.832730910577435,-0.27582417582417584,0.05066934399478914,0.030894308943089432,0.013165265909475466,0.4766666666666667,0.09692812661139728,0.9765420054200543,0.007072728853119926,0.8933289971112371,0.018413722800163523,0.9691056910569105,0.013165265909475466,0.929498089611991,0.00934013077026282,123.0,0.0,0.972969578115005,0.011050747734948897,0.9046666666666667,0.019385625322279453,0.9374040127088781,0.009433591182359148,150.0,0.0,119.2,1.6193277068654826,3.8,1.6193277068654826,14.3,2.9078437983419185,135.7,2.9078437983419185,0.9691056910569105,0.013165265909475466,0.8933289971112371,0.018413722800163523,0.030894308943089432,0.013165265909475466,0.09533333333333335,0.01938562532227946,X_V06_STATS,examen_motor,extra_trees
