exp_id,n_runs,selection_score_mean,selection_score_std,selection_score_median,val_f1_macro_final_mean,val_f1_macro_final_std,val_balanced_acc_final_mean,val_balanced_acc_final_std,val_recall_2_final_mean,val_recall_2_final_std,test_f1_macro_mean,test_f1_macro_std,test_balanced_acc_mean,test_balanced_acc_std,selection_cv,stability_hint
E12_weights_on_1p0_1p7_1p1,15,0.8645651857984159,0.06640992795831084,0.8472222222222222,0.8645651857984159,0.06640992795831084,0.8685185185185185,0.06376223931799595,0.8768518518518518,0.1457498501284418,0.8475398239170345,0.06361309104569557,0.8495238095238095,0.06184717363224753,0.07681309524044974,0.833387718795994
E12_weights_on_1p0_2p8_1p2,15,0.8645283812621274,0.06891206666287167,0.8472222222222222,0.8645283812621274,0.06891206666287167,0.866358024691358,0.06810585251006845,0.8462962962962963,0.15735098584198273,0.8500617861154018,0.059472736261435684,0.84994708994709,0.05868683413538201,0.07971058921427976,0.8315652660122111
E12_weights_on_1p0_2p9_1p2,15,0.8645283812621274,0.06891206666287167,0.8472222222222222,0.8645283812621274,0.06891206666287167,0.866358024691358,0.06810585251006845,0.8462962962962963,0.15735098584198273,0.8515943531652101,0.05950569520780207,0.8515343915343916,0.058665364351589845,0.07971058921427976,0.8315652660122111
E12_weights_on_1p0_3p0_1p3,15,0.8645283812621274,0.06891206666287167,0.8472222222222222,0.8645283812621274,0.06891206666287167,0.866358024691358,0.06810585251006845,0.8462962962962963,0.15735098584198273,0.8500806201905947,0.05885045267680322,0.84994708994709,0.058085778775472746,0.07971058921427976,0.8315652660122111
E12_weights_on_1p0_1p0_1p4,15,0.8645094406033518,0.06772050170405008,0.8721997300944669,0.8645094406033518,0.06772050170405008,0.8716049382716048,0.058205817907026135,0.9305555555555556,0.10485881160098265,0.8325712454835591,0.07301328875045539,0.842010582010582,0.061921814811130134,0.07833402219041948,0.8370934340172409
E12_weights_on_1p0_1p2_1p7,15,0.8645094406033518,0.06772050170405008,0.8721997300944669,0.8645094406033518,0.06772050170405008,0.8716049382716048,0.058205817907026135,0.9305555555555556,0.10485881160098265,0.8424961077767078,0.055955768986750504,0.8484656084656084,0.05115681772979975,0.07833402219041948,0.8370934340172409
E12_weights_on_1p0_2p1_1p9,15,0.8643836685425953,0.06437441193363708,0.8505050505050505,0.8643836685425953,0.06437441193363708,0.8682098765432099,0.06023264984964861,0.9074074074074073,0.12682384891546658,0.8519423972947083,0.06303501395887472,0.8543915343915345,0.06024122962655705,0.07447435007902954,0.8356076806676395
E12_weights_on_1p0_2p2_1p9,15,0.8643705911868966,0.06105856318779534,0.8505050505050505,0.8643705911868966,0.06105856318779534,0.8682098765432099,0.05667054257012521,0.9074074074074073,0.1268238489154666,0.8506604638001918,0.06059683385199097,0.8528042328042329,0.05778321803729947,0.07063933434379546,0.8364235654984011
E12_weights_on_1p0_2p3_1p9,15,0.8643705911868966,0.06105856318779534,0.8505050505050505,0.8643705911868966,0.06105856318779534,0.8682098765432099,0.05667054257012521,0.9074074074074073,0.1268238489154666,0.8509643151830197,0.060520900575471596,0.852910052910053,0.05774957157895374,0.07063933434379546,0.8364235654984011
E12_weights_on_1p0_2p4_2p0,15,0.8643705911868966,0.06105856318779534,0.8505050505050505,0.8643705911868966,0.06105856318779534,0.8682098765432099,0.05667054257012521,0.9074074074074073,0.1268238489154666,0.8494575092317693,0.059949576839247426,0.8513227513227514,0.057201615880379184,0.07063933434379546,0.8364235654984011
E12_weights_on_1p0_1p1_1p0,15,0.8643698466041088,0.06829123868146804,0.8721997300944669,0.8643698466041088,0.06829123868146804,0.8716049382716048,0.05883369292185541,0.923148148148148,0.10351870782086033,0.8595634313931427,0.06453490290181592,0.8637037037037038,0.06008089025543569,0.07900696553653173,0.8369451661516557
E12_weights_on_1p0_1p8_1p5,15,0.8643079817022026,0.06279550692255395,0.8721997300944669,0.8643079817022026,0.06279550692255395,0.8685185185185186,0.0586860504560206,0.9,0.13115364523951284,0.8581734678340348,0.06318038483239116,0.8604232804232804,0.06050950055044667,0.07265408656632093,0.8354937404476128
E12_weights_on_1p0_1p8_1p6,15,0.8643079817022026,0.06279550692255395,0.8721997300944669,0.8643079817022026,0.06279550692255395,0.8685185185185186,0.0586860504560206,0.9,0.13115364523951284,0.8528576092868771,0.0636612452319952,0.8557671957671958,0.06058202708545589,0.07265408656632093,0.8354937404476128
E12_weights_on_1p0_1p5_1p2,15,0.864264709032511,0.06475403815061764,0.8721997300944669,0.864264709032511,0.06475403815061764,0.8688271604938271,0.060023864655426556,0.9,0.12424817998376031,0.8626613607666194,0.06076464519287307,0.864973544973545,0.058149568373352716,0.07492384853143622,0.8356513814964805
E12_weights_on_1p0_1p6_1p0,15,0.8642050114392735,0.06869404366255083,0.85,0.8642050114392735,0.06869404366255083,0.8688271604938271,0.06457027438724257,0.8842592592592593,0.14315536919574773,0.8517398564142127,0.06089211899234641,0.853968253968254,0.059105864526241184,0.07948813389562005,0.8327159636040611
E12_weights_on_1p0_2p5_1p0,15,0.8640810702885007,0.06767688828208437,0.8472222222222222,0.8640810702885007,0.06767688828208437,0.866358024691358,0.066674627194723,0.8462962962962963,0.15735098584198273,0.8515443003145147,0.05880270496731734,0.8517460317460318,0.05814750508077489,0.07832238271287244,0.8314267496337813
E12_weights_on_1p0_1p5_1p0,15,0.8639307145860293,0.06910692056938778,0.8472222222222222,0.8639307145860293,0.06910692056938778,0.8685185185185185,0.06490451087590117,0.8842592592592593,0.14315536919574773,0.8578595196447567,0.055785844326948046,0.8602116402116402,0.05309235411962436,0.07999127638667392,0.8323384475241076
E12_weights_on_1p0_1p3_2p0,15,0.8638416617209187,0.07063426500288643,0.8721997300944669,0.8638416617209187,0.07063426500288643,0.871604938271605,0.059865519267371305,0.937962962962963,0.08734817179434397,0.8403038219505464,0.053698441232374286,0.8467724867724867,0.048890312236939605,0.08176760641779077,0.8374482782907627
E12_weights_on_1p0_1p8_1p7,15,0.8638397485249911,0.07168202367258165,0.85,0.8638397485249911,0.07168202367258165,0.8688271604938271,0.06660110925209121,0.9074074074074073,0.12682384891546658,0.8540810628897901,0.06601308238255005,0.8573544973544974,0.0632901172370482,0.08298069612445934,0.8332368577152991
E12_weights_on_1p0_1p7_2p0,15,0.8638255791145367,0.06825393311082185,0.85,0.8638255791145367,0.06825393311082185,0.8691358024691358,0.06285945688707853,0.9157407407407407,0.10992254501425243,0.8466822731094553,0.05908508599254938,0.8517460317460318,0.05471275193935817,0.07901355871029596,0.835769841335406
E12_weights_on_1p0_1p8_2p0,15,0.8638255791145367,0.06825393311082185,0.85,0.8638255791145367,0.06825393311082185,0.8691358024691358,0.06285945688707853,0.9157407407407407,0.10992254501425243,0.841971124754567,0.06035036808228822,0.8470899470899471,0.056192227020478804,0.07901355871029596,0.835769841335406
E12_weights_on_1p0_1p6_1p7,15,0.8637739795273336,0.06356221024388481,0.85,0.8637739795273336,0.06356221024388481,0.8691358024691358,0.05757109564380885,0.923148148148148,0.10351870782086033,0.8472401272332568,0.06027441820029687,0.8516402116402116,0.05627607488656549,0.07358662306390236,0.8375315561842764
E12_weights_on_1p0_3p0_1p6,15,0.8637591130728385,0.06490203418125205,0.8472222222222222,0.8637591130728385,0.06490203418125205,0.866358024691358,0.062429331659355436,0.8851851851851851,0.1247204398830944,0.8445038004860405,0.06369435587913198,0.8447619047619047,0.06181806825653936,0.07513904420685288,0.835061560539216
E12_weights_on_1p0_1p7_1p6,15,0.8637587978661251,0.07058627429441659,0.8472222222222222,0.8637587978661251,0.07058627429441659,0.8688271604938271,0.06530114845505118,0.9074074074074073,0.11966879385787255,0.8590425682944167,0.06477820312710704,0.862010582010582,0.06184503970343983,0.08171989040088115,0.8341453499067337
E12_weights_on_1p0_1p4_1p9,15,0.8631743322610196,0.06203712836712045,0.8472222222222222,0.8631743322610196,0.06203712836712045,0.8691358024691358,0.05584324394859656,0.923148148148148,0.10351870782086033,0.8441002328088134,0.062253684318319784,0.8499470899470899,0.05733109166442388,0.07187091419252344,0.8373131793871534
E12_weights_on_1p0_1p5_1p9,15,0.8631743322610196,0.06203712836712045,0.8472222222222222,0.8631743322610196,0.06203712836712045,0.8691358024691358,0.05584324394859656,0.923148148148148,0.10351870782086033,0.8485167183084259,0.05671275264387451,0.8544973544973545,0.052138746931632916,0.07187091419252344,0.8373131793871534
E12_weights_on_1p0_1p5_2p0,15,0.8631743322610196,0.06203712836712045,0.8472222222222222,0.8631743322610196,0.06203712836712045,0.8691358024691358,0.05584324394859656,0.923148148148148,0.10351870782086033,0.8413027099025278,0.06074749848522378,0.846984126984127,0.056045137890753154,0.07187091419252344,0.8373131793871534
E12_weights_on_1p0_2p5_1p4,15,0.8631597036911794,0.06705663962995378,0.8505050505050505,0.8631597036911794,0.06705663962995378,0.8660493827160494,0.06473130170234258,0.8768518518518518,0.1457498501284418,0.8427000828653658,0.061527977361609414,0.8433862433862434,0.05993934073529051,0.07768740749040487,0.8318205587708468
E12_weights_on_1p0_2p6_1p4,15,0.8631597036911794,0.06705663962995378,0.8505050505050505,0.8631597036911794,0.06705663962995378,0.8660493827160494,0.06473130170234258,0.8768518518518518,0.1457498501284418,0.8473774727861744,0.056871274276164084,0.8481481481481481,0.05567743891636533,0.07768740749040487,0.8318205587708468
E12_weights_on_1p0_3p0_1p0,15,0.8630505854654461,0.072607898493535,0.850108225108225,0.8630505854654461,0.072607898493535,0.8641975308641975,0.07285846687724006,0.8157407407407408,0.1580499645657529,0.8471192898068197,0.057604453408957944,0.8469841269841271,0.05679473196858204,0.0841293658984975,0.8290936143854871
E12_weights_on_1p0_2p1_1p3,15,0.8628896683334248,0.06373837429232047,0.8472222222222222,0.8628896683334248,0.06373837429232047,0.8660493827160494,0.06100546691299012,0.8851851851851851,0.1247204398830944,0.8417433273307715,0.06184064150401224,0.8433862433862434,0.05985521249202158,0.07386619243619412,0.8344830307720352
E12_weights_on_1p0_2p2_1p3,15,0.8628896683334248,0.06373837429232047,0.8472222222222222,0.8628896683334248,0.06373837429232047,0.8660493827160494,0.06100546691299012,0.8851851851851851,0.1247204398830944,0.8485839119465385,0.06405259776080574,0.8495238095238095,0.06261641068283358,0.07386619243619412,0.8344830307720352
E12_weights_on_1p0_2p3_1p4,15,0.8628896683334248,0.06373837429232047,0.8472222222222222,0.8628896683334248,0.06373837429232047,0.8660493827160494,0.06100546691299012,0.8851851851851851,0.1247204398830944,0.8457317362449003,0.06114345126136031,0.8464550264550265,0.05934126708653821,0.07386619243619412,0.8344830307720352
E12_weights_on_1p0_2p5_1p5,15,0.8628896683334248,0.06373837429232047,0.8472222222222222,0.8628896683334248,0.06373837429232047,0.8660493827160494,0.06100546691299012,0.8851851851851851,0.1247204398830944,0.8457317362449003,0.06114345126136031,0.8464550264550265,0.05934126708653821,0.07386619243619412,0.8344830307720352
E12_weights_on_1p0_2p2_1p2,15,0.862713587104712,0.06780334761417137,0.8505050505050505,0.862713587104712,0.06780334761417137,0.8660493827160494,0.06473130170234258,0.8768518518518518,0.1457498501284418,0.8535854104355284,0.06350596886299681,0.8542857142857143,0.0626221586298869,0.07859311436339037,0.831187765188325
E12_weights_on_1p0_2p3_1p3,15,0.862713587104712,0.06780334761417137,0.8505050505050505,0.862713587104712,0.06780334761417137,0.8660493827160494,0.06473130170234258,0.8768518518518518,0.1457498501284418,0.8519655394593356,0.0665038477277254,0.8526984126984127,0.06492764794215283,0.07859311436339037,0.831187765188325
E12_weights_on_1p0_2p1_1p6,15,0.8623284361932453,0.06779181347388098,0.8505050505050505,0.8623284361932453,0.06779181347388098,0.8660493827160494,0.06356183702920239,0.8925925925925926,0.12820695121482345,0.8506918323181503,0.05720914993226919,0.8525925925925927,0.05427704995988043,0.0786148416642137,0.8325597877032928
E12_weights_on_1p0_2p2_1p6,15,0.8623284361932453,0.06779181347388098,0.8505050505050505,0.8623284361932453,0.06779181347388098,0.8660493827160494,0.06356183702920239,0.8925925925925926,0.12820695121482345,0.8478553287718712,0.06013449937684338,0.8495238095238095,0.058009304125108754,0.0786148416642137,0.8325597877032928
E12_weights_on_1p0_2p3_1p5,15,0.8623284361932453,0.06779181347388098,0.8505050505050505,0.8623284361932453,0.06779181347388098,0.8660493827160494,0.06356183702920239,0.8925925925925926,0.12820695121482345,0.8453648997559079,0.058132102898014335,0.8465608465608465,0.05662611742624724,0.0786148416642137,0.8325597877032928
E12_weights_on_1p0_2p3_1p7,15,0.8623284361932453,0.06779181347388098,0.8505050505050505,0.8623284361932453,0.06779181347388098,0.8660493827160494,0.06356183702920239,0.8925925925925926,0.12820695121482345,0.8478553287718712,0.06013449937684338,0.8495238095238095,0.058009304125108754,0.0786148416642137,0.8325597877032928
E12_weights_on_1p0_2p4_1p6,15,0.8623284361932453,0.06779181347388098,0.8505050505050505,0.8623284361932453,0.06779181347388098,0.8660493827160494,0.06356183702920239,0.8925925925925926,0.12820695121482345,0.84650837865666,0.061001596380276205,0.848042328042328,0.05882956185064324,0.0786148416642137,0.8325597877032928
E12_weights_on_1p0_2p5_1p7,15,0.8623284361932453,0.06779181347388098,0.8505050505050505,0.8623284361932453,0.06779181347388098,0.8660493827160494,0.06356183702920239,0.8925925925925926,0.12820695121482345,0.8464207028915649,0.06083327347728984,0.848042328042328,0.05878365727434655,0.0786148416642137,0.8325597877032928
E12_weights_on_1p0_2p7_2p0,15,0.8623284361932453,0.06779181347388098,0.8505050505050505,0.8623284361932453,0.06779181347388098,0.8660493827160494,0.06356183702920239,0.8925925925925926,0.12820695121482345,0.8482026061782401,0.058732199817329765,0.8497354497354498,0.05645742432255395,0.0786148416642137,0.8325597877032928
E12_weights_on_1p0_2p8_2p0,15,0.8623284361932453,0.06779181347388098,0.8505050505050505,0.8623284361932453,0.06779181347388098,0.8660493827160494,0.06356183702920239,0.8925925925925926,0.12820695121482345,0.8467933261464164,0.057311286811587155,0.8481481481481481,0.05497482897124608,0.0786148416642137,0.8325597877032928
E12_weights_on_1p0_2p3_1p8,15,0.8621239489402545,0.06461943274903666,0.8505050505050505,0.8621239489402545,0.06461943274903666,0.8657407407407407,0.05987915683671899,0.9,0.12424817998376031,0.848143411886588,0.06266536578536672,0.84984126984127,0.06049859423968349,0.07495376138021519,0.8335442727546193
E12_weights_on_1p0_2p4_1p9,15,0.8621239489402545,0.06461943274903666,0.8505050505050505,0.8621239489402545,0.06461943274903666,0.8657407407407407,0.05987915683671899,0.9,0.12424817998376031,0.8494575092317693,0.059949576839247426,0.8513227513227514,0.057201615880379184,0.07495376138021519,0.8335442727546193
E12_weights_on_1p0_2p5_1p9,15,0.8621239489402545,0.06461943274903666,0.8505050505050505,0.8621239489402545,0.06461943274903666,0.8657407407407407,0.05987915683671899,0.9,0.12424817998376031,0.8479019078330962,0.06367749290480985,0.8497354497354498,0.061143251160969865,0.07495376138021519,0.8335442727546193
E12_weights_on_1p0_2p5_2p0,15,0.8621239489402545,0.06461943274903666,0.8505050505050505,0.8621239489402545,0.06461943274903666,0.8657407407407407,0.05987915683671899,0.9,0.12424817998376031,0.849851534716959,0.05858408924529468,0.8513227513227514,0.05648929176812293,0.07495376138021519,0.8335442727546193
E12_weights_on_1p0_2p6_2p0,15,0.8621239489402545,0.06461943274903666,0.8505050505050505,0.8621239489402545,0.06461943274903666,0.8657407407407407,0.05987915683671899,0.9,0.12424817998376031,0.8482026061782401,0.058732199817329765,0.8497354497354498,0.05645742432255395,0.07495376138021519,0.8335442727546193
E12_weights_on_1p0_1p4_1p7,15,0.8620320849887413,0.07121419746873542,0.8472222222222222,0.8620320849887413,0.07121419746873542,0.8691358024691358,0.06246855633362241,0.923148148148148,0.10351870782086033,0.8524272856017642,0.05781026105221382,0.8577777777777779,0.05349532681460776,0.08261200332197093,0.8338766648394714
E12_weights_on_1p0_1p4_1p8,15,0.8620320849887413,0.07121419746873542,0.8472222222222222,0.8620320849887413,0.07121419746873542,0.8691358024691358,0.06246855633362241,0.923148148148148,0.10351870782086033,0.8472514762286986,0.058159891008050274,0.8532275132275132,0.05339790210150227,0.08261200332197093,0.8338766648394714
E12_weights_on_1p0_2p1_2p0,15,0.8620088788251843,0.062305572104292016,0.8472222222222222,0.8620088788251843,0.062305572104292016,0.8657407407407407,0.05842983535331959,0.9074074074074073,0.1268238489154666,0.8467741598962151,0.06315107868619596,0.8497354497354498,0.06031348198679497,0.07227950156291559,0.8337501009075645
E12_weights_on_1p0_1p0_1p3,15,0.8619888942231564,0.06811627628337415,0.85,0.8619888942231564,0.06811627628337415,0.8691358024691358,0.05883369292185541,0.923148148148148,0.10351870782086033,0.8410111022772782,0.07062035218079225,0.8482539682539681,0.06310482820484943,0.07902222028598414,0.8346079543702268
E12_weights_on_1p0_1p1_1p4,15,0.8619888942231564,0.06811627628337415,0.85,0.8619888942231564,0.06811627628337415,0.8691358024691358,0.05883369292185541,0.923148148148148,0.10351870782086033,0.8455583298844875,0.06312308984948435,0.8515343915343916,0.05767535546517189,0.07902222028598414,0.8346079543702268
E12_weights_on_1p0_1p1_1p5,15,0.8619888942231564,0.06811627628337415,0.85,0.8619888942231564,0.06811627628337415,0.8691358024691358,0.05883369292185541,0.923148148148148,0.10351870782086033,0.8401215646827597,0.06412636535364853,0.8468783068783068,0.05782182501159785,0.07902222028598414,0.8346079543702268
E12_weights_on_1p0_1p2_1p5,15,0.8619888942231564,0.06811627628337415,0.85,0.8619888942231564,0.06811627628337415,0.8691358024691358,0.05883369292185541,0.923148148148148,0.10351870782086033,0.8494610357479776,0.05885359427912476,0.8547089947089948,0.054402900483253434,0.07902222028598414,0.8346079543702268
E12_weights_on_1p0_1p2_1p6,15,0.8619888942231564,0.06811627628337415,0.85,0.8619888942231564,0.06811627628337415,0.8691358024691358,0.05883369292185541,0.923148148148148,0.10351870782086033,0.8455300849932409,0.056768679079889035,0.8516402116402116,0.052094546717886187,0.07902222028598414,0.8346079543702268
E12_weights_on_1p0_1p3_1p6,15,0.8619888942231564,0.06811627628337415,0.85,0.8619888942231564,0.06811627628337415,0.8691358024691358,0.05883369292185541,0.923148148148148,0.10351870782086033,0.8508225500506684,0.056524714715070784,0.8562962962962963,0.05225321698275824,0.07902222028598414,0.8346079543702268
E12_weights_on_1p0_1p3_1p7,15,0.8619888942231564,0.06811627628337415,0.85,0.8619888942231564,0.06811627628337415,0.8691358024691358,0.05883369292185541,0.923148148148148,0.10351870782086033,0.8485862926914349,0.058185916611475236,0.8547089947089948,0.05320883139300487,0.07902222028598414,0.8346079543702268
E12_weights_on_1p0_1p3_1p8,15,0.8619888942231564,0.06811627628337415,0.85,0.8619888942231564,0.06811627628337415,0.8691358024691358,0.05883369292185541,0.923148148148148,0.10351870782086033,0.8468649014559771,0.05683867192159044,0.8531216931216932,0.05194925061796103,0.07902222028598414,0.8346079543702268
E12_weights_on_1p0_2p0_1p8,15,0.8619606993549203,0.06259592906500444,0.8505050505050505,0.8619606993549203,0.06259592906500444,0.8657407407407407,0.058639074466449406,0.9,0.13115364523951284,0.8527866668029389,0.06347448142043573,0.8557671957671958,0.06088427632583391,0.07262039802029302,0.8331963525647179
E12_weights_on_1p0_2p2_2p0,15,0.8619606993549203,0.06259592906500444,0.8505050505050505,0.8619606993549203,0.06259592906500444,0.8657407407407407,0.058639074466449406,0.9,0.13115364523951284,0.8486709506503782,0.06010872050342671,0.8512169312169313,0.057232440068435975,0.07262039802029302,0.8331963525647179
E12_weights_on_1p0_2p3_2p0,15,0.8619606993549203,0.06259592906500444,0.8505050505050505,0.8619606993549203,0.06259592906500444,0.8657407407407407,0.058639074466449406,0.9,0.13115364523951284,0.8494350439763293,0.06295659360213052,0.8514285714285715,0.06030492768713823,0.07262039802029302,0.8331963525647179
E12_weights_on_1p0_2p7_1p1,15,0.8619325398066368,0.06570833364300073,0.8472222222222222,0.8619325398066368,0.06570833364300073,0.8638888888888888,0.06513996296914965,0.8388888888888889,0.15212704126585566,0.8500415075251072,0.058825535702076416,0.8501587301587302,0.05812893215191908,0.07623373130540069,0.830292752269301
E12_weights_on_1p0_2p8_1p1,15,0.8619325398066368,0.06570833364300073,0.8472222222222222,0.8619325398066368,0.06570833364300073,0.8638888888888888,0.06513996296914965,0.8388888888888889,0.15212704126585566,0.8500628009069245,0.06015827455236844,0.8501587301587302,0.05929070000618849,0.07623373130540069,0.830292752269301
E12_weights_on_1p0_2p9_1p1,15,0.8619325398066368,0.06570833364300073,0.8472222222222222,0.8619325398066368,0.06570833364300073,0.8638888888888888,0.06513996296914965,0.8388888888888889,0.15212704126585566,0.8440397506041191,0.060740970650196575,0.8439153439153438,0.060379090923028206,0.07623373130540069,0.830292752269301
E12_weights_on_1p0_3p0_1p2,15,0.8619325398066368,0.06570833364300073,0.8472222222222222,0.8619325398066368,0.06570833364300073,0.8638888888888888,0.06513996296914965,0.8388888888888889,0.15212704126585566,0.8500150111817155,0.05964957797670536,0.8500529100529101,0.05884913690503945,0.07623373130540069,0.830292752269301
E12_weights_on_1p0_2p6_1p1,15,0.8615221477295781,0.06741310780179464,0.8472222222222222,0.8615221477295781,0.06741310780179464,0.8635802469135802,0.06674347671967623,0.8462962962962963,0.15735098584198273,0.8470825466573587,0.057978314627762345,0.8469841269841271,0.05734343733398449,0.07824883896421296,0.8289337721949311
E12_weights_on_1p0_1p5_1p5,15,0.861364087695357,0.06501673502459364,0.85,0.861364087695357,0.06501673502459364,0.8666666666666667,0.059550993204909385,0.9157407407407407,0.10992254501425243,0.8539595890108078,0.0662836087734074,0.8575661375661376,0.062329107449766434,0.07548113039928411,0.8341176494377833
E12_weights_on_1p0_1p6_1p8,15,0.861364087695357,0.06501673502459364,0.85,0.861364087695357,0.06501673502459364,0.8666666666666667,0.059550993204909385,0.9157407407407407,0.10992254501425243,0.853320938556488,0.06218131655767172,0.8576719576719577,0.057895853367841546,0.07548113039928411,0.8341176494377833
E12_weights_on_1p0_1p7_1p9,15,0.861364087695357,0.06501673502459364,0.85,0.861364087695357,0.06501673502459364,0.8666666666666667,0.059550993204909385,0.9157407407407407,0.10992254501425243,0.8468880464784347,0.06055290298132549,0.8518518518518519,0.0559547262069938,0.07548113039928411,0.8341176494377833
E12_weights_on_1p0_1p0_1p5,15,0.8612720022781942,0.07037201466944726,0.8721997300944669,0.8612720022781942,0.07037201466944726,0.8691358024691358,0.059865519267371305,0.9305555555555556,0.10485881160098265,0.8335417575973167,0.06811089744912079,0.8435978835978836,0.05652177805286986,0.08170707335580708,0.8331931174507341
E12_weights_on_1p0_1p1_1p6,15,0.8612720022781942,0.07037201466944726,0.8721997300944669,0.8612720022781942,0.07037201466944726,0.8691358024691358,0.059865519267371305,0.9305555555555556,0.10485881160098265,0.8324128824350712,0.0707515377254711,0.842010582010582,0.0593849223711462,0.08170707335580708,0.8331931174507341
E12_weights_on_1p0_1p1_1p7,15,0.8612720022781942,0.07037201466944726,0.8721997300944669,0.8612720022781942,0.07037201466944726,0.8691358024691358,0.059865519267371305,0.9305555555555556,0.10485881160098265,0.8324128824350712,0.0707515377254711,0.842010582010582,0.0593849223711462,0.08170707335580708,0.8331931174507341
E12_weights_on_1p0_1p2_1p8,15,0.8612720022781942,0.07037201466944726,0.8721997300944669,0.8612720022781942,0.07037201466944726,0.8691358024691358,0.059865519267371305,0.9305555555555556,0.10485881160098265,0.8403038219505464,0.053698441232374286,0.8467724867724867,0.048890312236939605,0.08170707335580708,0.8331931174507341
E12_weights_on_1p0_1p2_1p9,15,0.8612720022781942,0.07037201466944726,0.8721997300944669,0.8612720022781942,0.07037201466944726,0.8691358024691358,0.059865519267371305,0.9305555555555556,0.10485881160098265,0.8395154222720219,0.057796238909501585,0.8467724867724867,0.051419985659216856,0.08170707335580708,0.8331931174507341
E12_weights_on_1p0_1p3_1p9,15,0.8612720022781942,0.07037201466944726,0.8721997300944669,0.8612720022781942,0.07037201466944726,0.8691358024691358,0.059865519267371305,0.9305555555555556,0.10485881160098265,0.8420410119635984,0.05540018157423151,0.8483597883597883,0.050441190202355685,0.08170707335580708,0.8331931174507341
E12_weights_on_1p0_1p3_1p0,15,0.8610516907317733,0.07101776485433671,0.8472222222222222,0.8610516907317733,0.07101776485433671,0.8666666666666667,0.06529020670448818,0.8925925925925926,0.12113362006257808,0.8624419196903076,0.057598100740911644,0.864973544973545,0.05460629462512918,0.08247793438972469,0.8311838875119314
E12_weights_on_1p0_2p9_1p6,15,0.8609715887063668,0.06666560451012134,0.8472222222222222,0.8609715887063668,0.06666560451012134,0.8635802469135803,0.0644563658417408,0.8851851851851851,0.1247204398830944,0.8411285920693046,0.062034201567948415,0.8417989417989418,0.06027467950181119,0.07743066714929377,0.831833143590527
E12_weights_on_1p0_1p1_1p9,15,0.8609513203992047,0.07385581370944913,0.8721997300944669,0.8609513203992047,0.07385581370944913,0.8688271604938271,0.06375903783985681,0.9453703703703703,0.07687734644378348,0.8227593933518722,0.060491796410620705,0.8341798941798941,0.0486356587255448,0.08578396009103484,0.8347996323274641
E12_weights_on_1p0_1p5_1p8,15,0.8608811810824194,0.06851614191718966,0.8472222222222222,0.8608811810824194,0.06851614191718966,0.8666666666666667,0.06275545481903076,0.9157407407407407,0.10992254501425243,0.8467382611941172,0.058471351404984065,0.8516402116402116,0.05414093577604454,0.07958838388247917,0.8327598911016967
E12_weights_on_1p0_3p0_1p8,15,0.860729231972782,0.06844702002951239,0.8472222222222222,0.860729231972782,0.06844702002951239,0.8632716049382716,0.06646765072071761,0.8842592592592593,0.1491882306346782,0.8394745732565545,0.05862060347097912,0.8402116402116402,0.05678163311383788,0.07952212785039561,0.8286986539019361
E12_weights_on_1p0_2p8_1p5,15,0.8606007811322569,0.06675257738664596,0.850108225108225,0.8606007811322569,0.06675257738664596,0.8632716049382716,0.06478803931698682,0.8768518518518518,0.1457498501284418,0.8415276356711661,0.05694884682256186,0.8416931216931217,0.05598945127515565,0.07756509039978136,0.8293376517727513
E12_weights_on_1p0_2p6_1p5,15,0.8603307457745023,0.06340672924355265,0.8472222222222222,0.8603307457745023,0.06340672924355265,0.8632716049382716,0.061065666390629554,0.8851851851851851,0.1247204398830944,0.8425522991944956,0.06273951616929176,0.8432804232804233,0.061157377623067714,0.07370041063274044,0.8320070194753046
E12_weights_on_1p0_2p4_1p4,15,0.8603192692717977,0.06716279993744963,0.8472222222222222,0.8603192692717977,0.06716279993744963,0.8632716049382716,0.06500036428946694,0.8768518518518518,0.1457498501284418,0.8472117940755328,0.06261585863766903,0.848042328042328,0.06080915081194089,0.07806729703299382,0.8289535842745911
E12_weights_on_1p0_2p8_1p7,15,0.8602933975018598,0.06342092548364889,0.8472222222222222,0.8602933975018598,0.06342092548364889,0.8632716049382716,0.061065666390629554,0.8925925925925926,0.12820695121482345,0.8392274326366541,0.060313157124464715,0.8402116402116402,0.05870155173443803,0.07372011184534492,0.8316174710094653
E12_weights_on_1p0_2p9_1p8,15,0.8602933975018598,0.06342092548364889,0.8472222222222222,0.8602933975018598,0.06342092548364889,0.8632716049382716,0.061065666390629554,0.8925925925925926,0.12820695121482345,0.8392274326366541,0.060313157124464715,0.8402116402116402,0.05870155173443803,0.07372011184534492,0.8316174710094653
E12_weights_on_1p0_2p7_1p7,15,0.8602511892037176,0.06665344441691817,0.850108225108225,0.8602511892037176,0.06665344441691817,0.8629629629629629,0.06471553242595025,0.8842592592592593,0.1491882306346782,0.8400608245119564,0.05976758882942036,0.8417989417989418,0.05780252474770426,0.07748137433976142,0.8286690050360203
E12_weights_on_1p0_2p5_1p6,15,0.8597580371316181,0.07099929609924195,0.8505050505050505,0.8597580371316181,0.07099929609924195,0.8632716049382716,0.06740539660159535,0.8842592592592593,0.1491882306346782,0.8430893578992217,0.0564883651525581,0.8449735449735449,0.05385364202749141,0.0825805552642631,0.8270893900433398
