exp_id,selection_score_mean,selection_score_std,selection_score_median,selection_score_min,selection_score_max,val_balanced_acc_final_mean,val_balanced_acc_final_std,val_balanced_acc_final_median,val_balanced_acc_final_min,val_balanced_acc_final_max,val_f1_macro_final_mean,val_f1_macro_final_std,val_f1_macro_final_median,val_f1_macro_final_min,val_f1_macro_final_max,val_recall_2_final_mean,val_recall_2_final_std,val_recall_2_final_median,val_recall_2_final_min,val_recall_2_final_max,test_balanced_acc_mean,test_balanced_acc_std,test_balanced_acc_median,test_balanced_acc_min,test_balanced_acc_max,test_f1_macro_mean,test_f1_macro_std,test_f1_macro_median,test_f1_macro_min,test_f1_macro_max,test_recall_2_mean,test_recall_2_std,test_recall_2_median,test_recall_2_min,test_recall_2_max,n_runs
E12_weights_on_1p0_1p1_1p9,0.8578454578712578,0.07756723444229494,0.8444272445820434,0.7330827067669173,1.0,0.866358024691358,0.06797084374916848,0.8472222222222222,0.7777777777777777,1.0,0.8578454578712578,0.07756723444229494,0.8444272445820434,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8467724867724868,0.042328420255304526,0.8571428571428571,0.7873015873015873,0.9317460317460317,0.8405420145539887,0.045552547114206865,0.847653000594177,0.7715745301952198,0.9302134646962233,0.9212698412698413,0.06360477523993414,0.9333333333333333,0.8,1.0,15
E12_weights_on_1p0_1p1_2p0,0.8541985284142146,0.08105735146735286,0.8472222222222222,0.7013366750208855,1.0,0.8638888888888888,0.06884218562519591,0.8518518518518517,0.7407407407407408,1.0,0.8541985284142146,0.08105735146735286,0.8472222222222222,0.7013366750208855,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8389417989417989,0.050387644160442766,0.8571428571428571,0.7380952380952381,0.9095238095238095,0.8286915854363709,0.06242985730307836,0.847653000594177,0.6865573152337858,0.907051282051282,0.9301587301587302,0.059630290247115095,0.9333333333333333,0.8571428571428571,1.0,15
E12_weights_on_1p0_1p2_1p0,0.8663645875204183,0.07429489453576725,0.8721997300944669,0.7012145748987854,1.0,0.8722222222222221,0.0658412675027509,0.875,0.7407407407407408,1.0,0.8663645875204183,0.07429489453576725,0.8721997300944669,0.7012145748987854,1.0,0.9083333333333333,0.0896728819072917,0.8888888888888888,0.75,1.0,0.855978835978836,0.05645997438011359,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.8521870506236262,0.060471841554772546,0.854667363288053,0.7478312537136066,0.9307048984468339,0.8834920634920636,0.08861067572167504,0.8666666666666667,0.6428571428571429,1.0,15
E12_weights_on_1p0_1p2_1p1,0.8713772028529511,0.07510312157023485,0.8721997300944669,0.7012145748987854,1.0,0.8771604938271604,0.06642156836160124,0.875,0.7407407407407408,1.0,0.8713772028529511,0.07510312157023485,0.8721997300944669,0.7012145748987854,1.0,0.923148148148148,0.08478670891260287,0.8888888888888888,0.75,1.0,0.8499470899470899,0.05314791582197963,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.8456353051069814,0.057249195388135755,0.854667363288053,0.7478312537136066,0.9306066569692821,0.8882539682539683,0.07573988072639076,0.8666666666666667,0.7142857142857143,1.0,15
E12_weights_on_1p0_1p2_1p2,0.8679422265232379,0.08020543332569062,0.8721997300944669,0.7012145748987854,1.0,0.8746913580246913,0.07091620896686561,0.875,0.7407407407407408,1.0,0.8679422265232379,0.08020543332569062,0.8721997300944669,0.7012145748987854,1.0,0.9305555555555555,0.07552724726458049,0.8888888888888888,0.75,1.0,0.8499470899470899,0.05314791582197963,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.8456353051069814,0.057249195388135755,0.854667363288053,0.7478312537136066,0.9306066569692821,0.8882539682539683,0.07573988072639076,0.8666666666666667,0.7142857142857143,1.0,15
E12_weights_on_1p0_1p2_1p3,0.8642371073485625,0.07985226261683566,0.8472222222222222,0.7330827067669173,1.0,0.8719135802469135,0.06994236543743619,0.8518518518518517,0.7777777777777777,1.0,0.8642371073485625,0.07985226261683566,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8547089947089946,0.05488374715312454,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.8504738443171681,0.05930216762615188,0.854667363288053,0.7478312537136066,0.9306066569692821,0.9022222222222223,0.07007485161491374,0.9285714285714286,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p2_1p4,0.8665004580329658,0.07686538611757726,0.8472222222222222,0.7330827067669173,1.0,0.8743827160493827,0.06697246395506265,0.8518518518518517,0.7777777777777777,1.0,0.8665004580329658,0.07686538611757726,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8514285714285715,0.058138219358014186,0.8571428571428571,0.7682539682539682,0.9301587301587301,0.8475466391958039,0.06158458117159948,0.8478331704138156,0.7555555555555555,0.9306066569692821,0.893015873015873,0.07464127940843963,0.8666666666666667,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p2_1p5,0.8637916708143746,0.07849978642699326,0.8472222222222222,0.7330827067669173,1.0,0.8719135802469135,0.06888368539639322,0.8518518518518517,0.7777777777777777,1.0,0.8637916708143746,0.07849978642699326,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8513227513227514,0.05261292230542246,0.8571428571428571,0.7682539682539682,0.9301587301587301,0.8471619702482608,0.05613762359038332,0.8478331704138156,0.7555555555555555,0.9306066569692821,0.9019047619047619,0.07060293805732085,0.9285714285714286,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p2_1p6,0.8637916708143746,0.07849978642699326,0.8472222222222222,0.7330827067669173,1.0,0.8719135802469135,0.06888368539639322,0.8518518518518517,0.7777777777777777,1.0,0.8637916708143746,0.07849978642699326,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8544973544973545,0.047904160320244776,0.8571428571428571,0.792063492063492,0.9301587301587301,0.8500125553825428,0.05194032030198338,0.8478331704138156,0.7766359244620115,0.9306066569692821,0.9114285714285714,0.06304034321007508,0.9285714285714286,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p2_1p7,0.8661079189510562,0.0784885401438554,0.8721997300944669,0.7330827067669173,1.0,0.8743827160493827,0.06859861137081459,0.875,0.7777777777777777,1.0,0.8661079189510562,0.0784885401438554,0.8721997300944669,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8544973544973545,0.04796423139498073,0.8571428571428571,0.792063492063492,0.9301587301587301,0.8496758068286662,0.051551475610955695,0.8478331704138156,0.7766359244620115,0.9306066569692821,0.9117460317460317,0.06163906000046615,0.9285714285714286,0.8,1.0,15
E12_weights_on_1p0_1p2_1p8,0.8637916708143746,0.07849978642699326,0.8472222222222222,0.7330827067669173,1.0,0.8719135802469135,0.06888368539639322,0.8518518518518517,0.7777777777777777,1.0,0.8637916708143746,0.07849978642699326,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8544973544973545,0.0449424106361522,0.8571428571428571,0.792063492063492,0.9301587301587301,0.8493456969950728,0.04811471985911604,0.8478331704138156,0.7875064004096263,0.9306066569692821,0.9165079365079365,0.06565970982932354,0.9333333333333333,0.8,1.0,15
E12_weights_on_1p0_1p2_1p9,0.8578454578712578,0.07756723444229494,0.8444272445820434,0.7330827067669173,1.0,0.866358024691358,0.06797084374916848,0.8472222222222222,0.7777777777777777,1.0,0.8578454578712578,0.07756723444229494,0.8444272445820434,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8515343915343916,0.04561886404567431,0.8571428571428571,0.7873015873015873,0.9317460317460317,0.8461187496468529,0.04930648611157819,0.8478331704138156,0.7715745301952198,0.9302134646962233,0.9212698412698413,0.06360477523993414,0.9333333333333333,0.8,1.0,15
E12_weights_on_1p0_1p2_2p0,0.8578454578712578,0.07756723444229494,0.8444272445820434,0.7330827067669173,1.0,0.866358024691358,0.06797084374916848,0.8472222222222222,0.7777777777777777,1.0,0.8578454578712578,0.07756723444229494,0.8444272445820434,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8514285714285715,0.04309917380540897,0.8571428571428571,0.7873015873015873,0.9317460317460317,0.8456386389597488,0.04684973706949239,0.8478331704138156,0.7715745301952198,0.9302134646962233,0.9257142857142857,0.05645274891785387,0.9333333333333333,0.8571428571428571,1.0,15
E12_weights_on_1p0_1p3_1p0,0.8639850317094899,0.06575220483660048,0.8474945533769063,0.7518796992481201,1.0,0.869753086419753,0.059824587906469114,0.8518518518518517,0.7777777777777777,1.0,0.8639850317094899,0.06575220483660048,0.8474945533769063,0.7518796992481201,1.0,0.8935185185185185,0.10931921500877698,0.8888888888888888,0.6666666666666666,1.0,0.8498412698412697,0.06476279400038643,0.8809523809523809,0.7396825396825397,0.9301587301587301,0.8447791168870175,0.07206438763331267,0.8788530465949821,0.700685405269446,0.9307048984468339,0.8698412698412699,0.08875313572831607,0.8571428571428571,0.6428571428571429,1.0,15
E12_weights_on_1p0_1p3_1p1,0.8688566564727556,0.07570557159339761,0.8721997300944669,0.7012145748987854,1.0,0.8746913580246913,0.06719155752065195,0.875,0.7407407407407408,1.0,0.8688566564727556,0.07570557159339761,0.8721997300944669,0.7012145748987854,1.0,0.9157407407407407,0.08241335214275083,0.8888888888888888,0.75,1.0,0.8546031746031745,0.05792112988219477,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.850482397252306,0.062090101205821716,0.854667363288053,0.7478312537136066,0.9307048984468339,0.879047619047619,0.08759834123860509,0.8666666666666667,0.6428571428571429,1.0,15
E12_weights_on_1p0_1p3_1p2,0.8680453689948014,0.07616510402276391,0.8721997300944669,0.7012145748987854,1.0,0.8743827160493827,0.06738268001986958,0.875,0.7407407407407408,1.0,0.8680453689948014,0.07616510402276391,0.8721997300944669,0.7012145748987854,1.0,0.923148148148148,0.08478670891260287,0.8888888888888888,0.75,1.0,0.8559788359788361,0.0521380565914603,0.8603174603174604,0.7682539682539682,0.9301587301587301,0.8520618766197597,0.056642083523595316,0.8593390804597701,0.7478312537136066,0.9306066569692821,0.8882539682539683,0.07573988072639076,0.8666666666666667,0.7142857142857143,1.0,15
E12_weights_on_1p0_1p3_1p3,0.8656897816856538,0.07723576494307109,0.8721997300944669,0.7012145748987854,1.0,0.8719135802469136,0.06852715756587122,0.875,0.7407407407407408,1.0,0.8656897816856538,0.07723576494307109,0.8721997300944669,0.7012145748987854,1.0,0.923148148148148,0.08478670891260287,0.8888888888888888,0.75,1.0,0.85005291005291,0.0531716135033467,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.8458533076238345,0.05739693647670791,0.854667363288053,0.7478312537136066,0.9306066569692821,0.8882539682539683,0.07573988072639076,0.8666666666666667,0.7142857142857143,1.0,15
E12_weights_on_1p0_1p3_1p4,0.8671815053806798,0.07949432409922445,0.8721997300944669,0.7330827067669173,1.0,0.8743827160493827,0.06983721963297515,0.875,0.7777777777777777,1.0,0.8671815053806798,0.07949432409922445,0.8721997300944669,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8530158730158729,0.05382734706393317,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.8494105406394854,0.0571427005004736,0.854667363288053,0.7555555555555555,0.9306066569692821,0.8926984126984128,0.07074197599510827,0.8666666666666667,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p3_1p5,0.8671815053806798,0.07949432409922445,0.8721997300944669,0.7330827067669173,1.0,0.8743827160493827,0.06983721963297515,0.875,0.7777777777777777,1.0,0.8671815053806798,0.07949432409922445,0.8721997300944669,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8546031746031745,0.05504723719420738,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.850988797773298,0.058373466129701596,0.854667363288053,0.7555555555555555,0.9306066569692821,0.8974603174603175,0.07058152329562621,0.8666666666666667,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p3_1p6,0.8637916708143746,0.07849978642699326,0.8472222222222222,0.7330827067669173,1.0,0.8719135802469135,0.06888368539639322,0.8518518518518517,0.7777777777777777,1.0,0.8637916708143746,0.07849978642699326,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.85005291005291,0.05271953605920036,0.8571428571428571,0.7682539682539682,0.9301587301587301,0.8451880639068702,0.056799337578094085,0.8478331704138156,0.7682539682539682,0.9306066569692821,0.9025396825396825,0.07873857024775344,0.9285714285714286,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p3_1p7,0.8637916708143746,0.07849978642699326,0.8472222222222222,0.7330827067669173,1.0,0.8719135802469135,0.06888368539639322,0.8518518518518517,0.7777777777777777,1.0,0.8637916708143746,0.07849978642699326,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8514285714285715,0.051072082675036774,0.8571428571428571,0.7746031746031746,0.9301587301587301,0.8471938104469531,0.05484121318581089,0.8478331704138156,0.7555555555555555,0.9306066569692821,0.9022222222222223,0.06940131475708423,0.9285714285714286,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p3_1p8,0.8637916708143746,0.07849978642699326,0.8472222222222222,0.7330827067669173,1.0,0.8719135802469135,0.06888368539639322,0.8518518518518517,0.7777777777777777,1.0,0.8637916708143746,0.07849978642699326,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8547089947089948,0.04784476612055612,0.8571428571428571,0.792063492063492,0.9301587301587301,0.8495478010001773,0.0526530948117909,0.8478331704138156,0.7682539682539682,0.9306066569692821,0.9165079365079365,0.06565970982932354,0.9333333333333333,0.8,1.0,15
E12_weights_on_1p0_1p3_1p9,0.8604598369562251,0.07917513923019612,0.8444272445820434,0.7330827067669173,1.0,0.8691358024691358,0.06958686160749523,0.8472222222222222,0.7777777777777777,1.0,0.8604598369562251,0.07917513923019612,0.8444272445820434,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8532275132275132,0.04563464129527701,0.8571428571428571,0.792063492063492,0.9079365079365079,0.8479756415785555,0.05036212301491328,0.8478331704138156,0.7682539682539682,0.9070242656449553,0.9165079365079365,0.06565970982932354,0.9333333333333333,0.8,1.0,15
E12_weights_on_1p0_1p3_2p0,0.8604598369562251,0.07917513923019612,0.8444272445820434,0.7330827067669173,1.0,0.8691358024691358,0.06958686160749523,0.8472222222222222,0.7777777777777777,1.0,0.8604598369562251,0.07917513923019612,0.8444272445820434,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8547089947089948,0.05267855630429401,0.8571428571428571,0.7873015873015873,0.953968253968254,0.8491663849915212,0.057832282678185576,0.8478331704138156,0.7682539682539682,0.9539378458918688,0.9212698412698413,0.06360477523993414,0.9333333333333333,0.8,1.0,15
E12_weights_on_1p0_1p4_1p0,0.872613127422209,0.059857157301640346,0.8721997300944669,0.7518796992481201,1.0,0.8768518518518518,0.05530144707863249,0.875,0.7777777777777777,1.0,0.872613127422209,0.059857157301640346,0.8721997300944669,0.7518796992481201,1.0,0.9009259259259259,0.11269538523394661,0.8888888888888888,0.6666666666666666,1.0,0.8482539682539681,0.05992773005402479,0.8634920634920634,0.7396825396825397,0.9301587301587301,0.8433884330207434,0.06758850653733513,0.864367816091954,0.700685405269446,0.9307048984468339,0.8606349206349206,0.08084159419314961,0.8571428571428571,0.6428571428571429,1.0,15
E12_weights_on_1p0_1p4_1p1,0.8687816386113599,0.06376502498414115,0.8721997300944669,0.7518796992481201,1.0,0.8746913580246913,0.05714403086847349,0.875,0.7777777777777777,1.0,0.8687816386113599,0.06376502498414115,0.8721997300944669,0.7518796992481201,1.0,0.9083333333333333,0.10755725270863549,0.8888888888888888,0.6666666666666666,1.0,0.8607407407407408,0.05463924172253514,0.8809523809523809,0.7682539682539682,0.9301587301587301,0.8580625657922533,0.05782673252826493,0.8788530465949821,0.7555555555555555,0.9307048984468339,0.879047619047619,0.07407348018334432,0.8666666666666667,0.7142857142857143,1.0,15
E12_weights_on_1p0_1p4_1p2,0.8744215658973141,0.0708721444070153,0.8721997300944669,0.7012145748987854,1.0,0.8796296296296297,0.06306694650392257,0.875,0.7407407407407408,1.0,0.8744215658973141,0.0708721444070153,0.8721997300944669,0.7012145748987854,1.0,0.923148148148148,0.08478670891260287,0.8888888888888888,0.75,1.0,0.8575661375661376,0.054106354806487164,0.8603174603174604,0.7682539682539682,0.9301587301587301,0.8535986162914642,0.05855556775453353,0.8593390804597701,0.7478312537136066,0.9307048984468339,0.8838095238095237,0.07485651970452575,0.8666666666666667,0.7142857142857143,1.0,15
